Random Generator,bet,02-2010,04-2010,06-2010,08-2010,10-2010,12-2010,02-2011,04-2011,06-2011,08-2011,10-2011,12-2011,02-2012,04-2012,06-2012,08-2012,10-2012,12-2012,02-2013,04-2013,06-2013,08-2013,10-2013,12-2013,02-2014,04-2014,06-2014,08-2014,10-2014,12-2014,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
8353,0.14253611158346802,0.2698412698412698,0.2450592885375494,0.272,0.2857142857142857,0.2992125984251969,0.30980392156862746,0.2901960784313726,0.24324324324324326,0.210727969348659,0.19140625,0.1776061776061776,0.19615384615384615,0.17692307692307693,0.14960629921259844,0.136,0.13253012048192772,0.12,0.1388888888888889,0.11372549019607843,0.08914728682170543,0.06923076923076923,0.06037735849056604,0.04263565891472868,0.02702702702702703,0.029850746268656716,0.03007518796992481,0.026615969581749048,0.019083969465648856,0.022988505747126436,0.023346303501945526,0.019762845849802372,0.02,0.01593625498007968,0.015748031496062992,0.019305019305019305,0.007782101167315175,0.007751937984496124,0.011857707509881422,0.019762845849802372,0.027888446215139442,0.032388663967611336,0.044897959183673466,0.040160642570281124,0.04081632653061224,0.036290322580645164,0.04,0.036,0.03515625,0.03162055335968379,0.027888446215139442,0.027888446215139442,0.03162055335968379,0.03571428571428571,0.04247104247104247,0.046153846153846156,0.038314176245210725,0.04580152671755725,0.04198473282442748,0.0390625,0.050980392156862744
2386,0.154998622619314,0.4605809128630705,0.47520661157024796,0.4939271255060729,0.468,0.4342629482071713,0.4251968503937008,0.4007936507936508,0.36,0.3076923076923077,0.2903225806451613,0.2631578947368421,0.22672064777327935,0.15918367346938775,0.11065573770491803,0.08571428571428572,0.07377049180327869,0.060240963855421686,0.036,0.027777777777777776,0.023715415019762844,0.02734375,0.015503875968992248,0.01556420233463035,0.011583011583011582,0.0038461538461538464,0.0,0.0,0.003952569169960474,0.007905138339920948,0.007874015748031496,0.007874015748031496,0.007782101167315175,0.011811023622047244,0.015748031496062992,0.015625,0.015209125475285171,0.015151515151515152,0.011450381679389313,0.011450381679389313,0.018867924528301886,0.022304832713754646,0.022388059701492536,0.019157088122605363,0.01556420233463035,0.023076923076923078,0.018796992481203006,0.018726591760299626,0.015209125475285171,0.019011406844106463,0.019157088122605363,0.0311284046692607,0.0392156862745098,0.04263565891472868,0.050387596899224806,0.05791505791505792,0.06037735849056604,0.06060606060606061,0.061068702290076333,0.05363984674329502,0.06299212598425197
4735,0.21455254732864,0.34977578475336324,0.3688888888888889,0.4349775784753363,0.5251141552511416,0.5135135135135135,0.5132743362831859,0.4663677130044843,0.35023041474654376,0.26605504587155965,0.22123893805309736,0.23893805309734514,0.1965065502183406,0.17105263157894737,0.1592920353982301,0.14349775784753363,0.11842105263157894,0.11353711790393013,0.12334801762114538,0.13852813852813853,0.13716814159292035,0.14655172413793102,0.1341991341991342,0.11688311688311688,0.10300429184549356,0.08189655172413793,0.05531914893617021,0.046610169491525424,0.04564315352697095,0.04918032786885246,0.05371900826446281,0.05394190871369295,0.058823529411764705,0.06276150627615062,0.07024793388429752,0.08502024291497975,0.08870967741935484,0.08627450980392157,0.11067193675889328,0.09727626459143969,0.11328125,0.1225296442687747,0.10852713178294573,0.08914728682170543,0.07539682539682539,0.05928853754940711,0.038910505836575876,0.0311284046692607,0.023622047244094488,0.00796812749003984,0.007874015748031496,0.00784313725490196,0.011857707509881422,0.011764705882352941,0.01556420233463035,0.019230769230769232,0.026717557251908396,0.030534351145038167,0.03717472118959108,0.055762081784386616,0.06985294117647059
9366,0.0517697706294712,0.10196078431372549,0.10236220472440945,0.0963855421686747,0.10121457489878542,0.11382113821138211,0.13306451612903225,0.12195121951219512,0.09917355371900827,0.09090909090909091,0.06382978723404255,0.04201680672268908,0.025,0.02100840336134454,0.01694915254237288,0.012711864406779662,0.012552301255230125,0.012448132780082987,0.008368200836820083,0.008064516129032258,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.007936507936507936,0.007905138339920948,0.0078125,0.007751937984496124,0.00392156862745098,0.003875968992248062,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003952569169960474,0.003952569169960474,0.004016064257028112,0.0038910505836575876,0.003875968992248062,0.003875968992248062,0.011673151750972763,0.007782101167315175,0.007936507936507936,0.007782101167315175
4662,0.200607633293839,0.43891402714932126,0.44144144144144143,0.41363636363636364,0.40186915887850466,0.44495412844036697,0.4744186046511628,0.3925233644859813,0.3926940639269406,0.33035714285714285,0.2831858407079646,0.28054298642533937,0.25877192982456143,0.19213973799126638,0.16593886462882096,0.1452991452991453,0.13135593220338984,0.1446280991735537,0.17427385892116182,0.14767932489451477,0.13807531380753138,0.10699588477366255,0.11203319502074689,0.100418410041841,0.08097165991902834,0.0743801652892562,0.06995884773662552,0.04838709677419355,0.04065040650406504,0.020242914979757085,0.008130081300813009,0.004048582995951417,0.0,0.0,0.0040650406504065045,0.00816326530612245,0.008130081300813009,0.01652892561983471,0.016194331983805668,0.015873015873015872,0.023715415019762844,0.031746031746031744,0.04365079365079365,0.051181102362204724,0.048,0.04780876494023904,0.0398406374501992,0.03937007874015748,0.039525691699604744,0.02766798418972332,0.039525691699604744,0.044,0.036885245901639344,0.036885245901639344,0.05416666666666667,0.06302521008403361,0.06224066390041494,0.06557377049180328,0.06374501992031872,0.06374501992031872,0.08695652173913043
9180,0.120696353877429,0.2317596566523605,0.2076271186440678,0.23109243697478993,0.24066390041493776,0.2644628099173554,0.28451882845188287,0.2644628099173554,0.2540983606557377,0.25203252032520324,0.23387096774193547,0.2222222222222222,0.1934156378600823,0.16115702479338842,0.12448132780082988,0.11065573770491803,0.08264462809917356,0.07053941908713693,0.08786610878661087,0.08786610878661087,0.08677685950413223,0.07818930041152264,0.08130081300813008,0.0728744939271255,0.07480314960629922,0.0625,0.05555555555555555,0.047244094488188976,0.027450980392156862,0.01984126984126984,0.020242914979757085,0.016260162601626018,0.016129032258064516,0.016194331983805668,0.0205761316872428,0.02459016393442623,0.0205761316872428,0.0163265306122449,0.024390243902439025,0.02040816326530612,0.020242914979757085,0.020161290322580645,0.01984126984126984,0.020080321285140562,0.020242914979757085,0.024,0.015873015873015872,0.016,0.019762845849802372,0.0199203187250996,0.01984126984126984,0.01968503937007874,0.01568627450980392,0.015625,0.022988505747126436,0.03065134099616858,0.0311284046692607,0.0321285140562249,0.040160642570281124,0.04979253112033195,0.053497942386831275
618,0.09466841106768699,0.32170542635658916,0.30115830115830117,0.2890625,0.311284046692607,0.3137254901960784,0.3254901960784314,0.308300395256917,0.3,0.24,0.1867704280155642,0.15891472868217055,0.12156862745098039,0.08494208494208494,0.0622568093385214,0.04980842911877394,0.026923076923076925,0.04198473282442748,0.04961832061068702,0.05263157894736842,0.05639097744360902,0.07547169811320754,0.07894736842105263,0.08679245283018867,0.08270676691729323,0.07633587786259542,0.07251908396946564,0.06201550387596899,0.042801556420233464,0.050387596899224806,0.03488372093023256,0.031746031746031744,0.04435483870967742,0.04417670682730924,0.044715447154471545,0.045454545454545456,0.04583333333333333,0.04201680672268908,0.03333333333333333,0.03375527426160337,0.028925619834710745,0.02040816326530612,0.0163265306122449,0.016666666666666666,0.004132231404958678,0.012448132780082987,0.0125,0.012552301255230125,0.012244897959183673,0.012345679012345678,0.012605042016806723,0.01694915254237288,0.02109704641350211,0.017241379310344827,0.016877637130801686,0.02531645569620253,0.0211864406779661,0.025210084033613446,0.03278688524590164,0.0371900826446281,0.04918032786885246
737,0.150408809335204,0.3953488372093023,0.3769230769230769,0.37109375,0.3840304182509506,0.3895131086142322,0.3925925925925926,0.36329588014981273,0.31203007518796994,0.2943396226415094,0.23954372623574144,0.18421052631578946,0.13011152416356878,0.1,0.06390977443609022,0.06037735849056604,0.04980842911877394,0.04633204633204633,0.05058365758754864,0.05426356589147287,0.046875,0.05952380952380952,0.05928853754940711,0.06640625,0.06666666666666667,0.06274509803921569,0.06589147286821706,0.050980392156862744,0.051587301587301584,0.04669260700389105,0.03543307086614173,0.03225806451612903,0.028455284552845527,0.020242914979757085,0.008064516129032258,0.004098360655737705,0.004166666666666667,0.0,0.0,0.0,0.0,0.004219409282700422,0.00423728813559322,0.004273504273504274,0.004329004329004329,0.008583690987124463,0.008583690987124463,0.008733624454148471,0.008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.008368200836820083,0.01646090534979424,0.016877637130801686,0.02109704641350211
6493,0.219781377795152,0.40869565217391307,0.41304347826086957,0.41702127659574467,0.4025423728813559,0.3900414937759336,0.43209876543209874,0.3861788617886179,0.30327868852459017,0.3037974683544304,0.3138075313807531,0.3054393305439331,0.2874493927125506,0.242914979757085,0.19262295081967212,0.14285714285714285,0.12350597609561753,0.1,0.11244979919678715,0.09795918367346938,0.0975609756097561,0.07692307692307693,0.09090909090909091,0.10931174089068826,0.10887096774193548,0.10699588477366255,0.10245901639344263,0.08979591836734693,0.09465020576131687,0.09243697478991597,0.08823529411764706,0.06666666666666667,0.06666666666666667,0.05439330543933055,0.058823529411764705,0.06147540983606557,0.048582995951417005,0.04897959183673469,0.049586776859504134,0.06477732793522267,0.0963855421686747,0.11067193675889328,0.13385826771653545,0.1346153846153846,0.1377952755905512,0.14566929133858267,0.15354330708661418,0.17054263565891473,0.1946564885496183,0.18461538461538463,0.18110236220472442,0.1857707509881423,0.21031746031746032,0.2261904761904762,0.25287356321839083,0.250936329588015,0.25,0.23104693140794225,0.23443223443223443,0.24723247232472326,0.2462686567164179
5401,0.167424637259683,0.37815126050420167,0.3112033195020747,0.2911392405063291,0.25523012552301255,0.25925925925925924,0.24596774193548387,0.23265306122448978,0.16666666666666666,0.16393442622950818,0.12195121951219512,0.12236286919831224,0.08403361344537816,0.07983193277310924,0.0759493670886076,0.07563025210084033,0.07172995780590717,0.06302521008403361,0.07172995780590717,0.06329113924050633,0.0423728813559322,0.03829787234042553,0.029661016949152543,0.0211864406779661,0.025210084033613446,0.02092050209205021,0.02100840336134454,0.02100840336134454,0.02092050209205021,0.020833333333333332,0.029166666666666667,0.02092050209205021,0.0205761316872428,0.02074688796680498,0.016736401673640166,0.01702127659574468,0.012605042016806723,0.012875536480686695,0.013043478260869565,0.008658008658008658,0.00847457627118644,0.008298755186721992,0.008333333333333333,0.008097165991902834,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.007936507936507936,0.011764705882352941,0.01953125,0.01953125,0.0196078431372549,0.0234375,0.023255813953488372,0.02702702702702703
3211,0.167107797123026,0.39094650205761317,0.35684647302904565,0.35537190082644626,0.3865546218487395,0.42916666666666664,0.40756302521008403,0.35684647302904565,0.3168724279835391,0.2682926829268293,0.21074380165289255,0.1825726141078838,0.1625,0.1459227467811159,0.09787234042553192,0.08860759493670886,0.06382978723404255,0.04700854700854701,0.07391304347826087,0.0735930735930736,0.07327586206896551,0.05084745762711865,0.04700854700854701,0.04741379310344827,0.02631578947368421,0.017857142857142856,0.008849557522123894,0.0044444444444444444,0.004484304932735426,0.0045662100456621,0.0,0.0,0.004366812227074236,0.0043859649122807015,0.008888888888888889,0.00881057268722467,0.0043859649122807015,0.004329004329004329,0.0,0.0,0.0,0.0,0.004310344827586207,0.004366812227074236,0.00881057268722467,0.022026431718061675,0.02654867256637168,0.03111111111111111,0.04484304932735426,0.045454545454545456,0.04954954954954955,0.04716981132075472,0.06572769953051644,0.07142857142857142,0.0794392523364486,0.08256880733944955,0.07906976744186046,0.07692307692307693,0.07174887892376682,0.07589285714285714,0.07174887892376682
7870,0.206751912395703,0.4796747967479675,0.491869918699187,0.496,0.5596707818930041,0.5560165975103735,0.5203252032520326,0.42971887550200805,0.3534136546184739,0.3157894736842105,0.3107569721115538,0.28225806451612906,0.25396825396825395,0.22924901185770752,0.19047619047619047,0.13725490196078433,0.11673151750972763,0.10546875,0.0648854961832061,0.08365019011406843,0.07865168539325842,0.05925925925925926,0.06792452830188679,0.06792452830188679,0.06273062730627306,0.06642066420664207,0.06859205776173286,0.075,0.10469314079422383,0.10526315789473684,0.1267605633802817,0.1289198606271777,0.10915492957746478,0.09473684210526316,0.08833922261484099,0.06115107913669065,0.053763440860215055,0.05776173285198556,0.05128205128205128,0.057971014492753624,0.04887218045112782,0.04059040590405904,0.037037037037037035,0.041044776119402986,0.040892193308550186,0.03690036900369004,0.055762081784386616,0.06642066420664207,0.08582089552238806,0.09022556390977443,0.10074626865671642,0.1044776119402985,0.09328358208955224,0.07835820895522388,0.05904059040590406,0.054945054945054944,0.04411764705882353,0.05223880597014925,0.06015037593984962,0.08550185873605948,0.10074626865671642
2747,0.13856869332957997,0.3347107438016529,0.31512605042016806,0.29707112970711297,0.29508196721311475,0.26337448559670784,0.34024896265560167,0.34893617021276596,0.30472103004291845,0.29515418502202645,0.28695652173913044,0.27155172413793105,0.1956521739130435,0.1774891774891775,0.15948275862068967,0.1452991452991453,0.12236286919831224,0.12236286919831224,0.13675213675213677,0.1581196581196581,0.14767932489451477,0.09829059829059829,0.08898305084745763,0.07692307692307693,0.11203319502074689,0.12033195020746888,0.128099173553719,0.12295081967213115,0.13934426229508196,0.12955465587044535,0.09016393442622951,0.0942622950819672,0.0653061224489796,0.06910569105691057,0.053497942386831275,0.04435483870967742,0.040983606557377046,0.04583333333333333,0.04184100418410042,0.04132231404958678,0.044534412955465584,0.04838709677419355,0.04048582995951417,0.0326530612244898,0.03225806451612903,0.024096385542168676,0.0196078431372549,0.02390438247011952,0.023529411764705882,0.015873015873015872,0.01606425702811245,0.01968503937007874,0.023529411764705882,0.027450980392156862,0.02702702702702703,0.02734375,0.031496062992125984,0.03162055335968379,0.03937007874015748,0.03187250996015936,0.027559055118110236
8692,0.22047426238423198,0.5041666666666667,0.49372384937238495,0.4957627118644068,0.49145299145299143,0.5126050420168067,0.45726495726495725,0.42436974789915966,0.34763948497854075,0.32608695652173914,0.26495726495726496,0.2425531914893617,0.2320675105485232,0.20512820512820512,0.18220338983050846,0.1522633744855967,0.12345679012345678,0.08979591836734693,0.08979591836734693,0.08943089430894309,0.07883817427385892,0.058333333333333334,0.0423728813559322,0.0423728813559322,0.029535864978902954,0.02531645569620253,0.03278688524590164,0.04048582995951417,0.03225806451612903,0.04417670682730924,0.072,0.07171314741035857,0.06772908366533864,0.07142857142857142,0.06299212598425197,0.05928853754940711,0.07058823529411765,0.07114624505928854,0.07346938775510205,0.07258064516129033,0.07661290322580645,0.0975609756097561,0.12757201646090535,0.13524590163934427,0.15289256198347106,0.1673469387755102,0.18032786885245902,0.20425531914893616,0.22362869198312235,0.23109243697478993,0.2175732217573222,0.2066115702479339,0.18106995884773663,0.18907563025210083,0.17647058823529413,0.1702127659574468,0.16666666666666666,0.1694915254237288,0.19148936170212766,0.251063829787234,0.30472103004291845
9869,0.199443475576118,0.3643122676579926,0.3358208955223881,0.3684210526315789,0.4122137404580153,0.449438202247191,0.47761194029850745,0.45075757575757575,0.3584905660377358,0.3023255813953488,0.2178988326848249,0.1891891891891892,0.16153846153846155,0.16091954022988506,0.13618677042801555,0.1141732283464567,0.11553784860557768,0.10931174089068826,0.12955465587044535,0.13821138211382114,0.12653061224489795,0.11475409836065574,0.09917355371900827,0.12396694214876033,0.11065573770491803,0.0942622950819672,0.08163265306122448,0.06910569105691057,0.058091286307053944,0.060085836909871244,0.04700854700854701,0.048034934497816595,0.026905829596412557,0.02666666666666667,0.027149321266968326,0.022026431718061675,0.021739130434782608,0.022123893805309734,0.013043478260869565,0.008733624454148471,0.004347826086956522,0.004273504273504274,0.0,0.0,0.004201680672268907,0.00411522633744856,0.012244897959183673,0.01639344262295082,0.024291497975708502,0.02390438247011952,0.0199203187250996,0.023715415019762844,0.0398406374501992,0.047619047619047616,0.04669260700389105,0.05343511450381679,0.060836501901140684,0.0749063670411985,0.08518518518518518,0.11654135338345864,0.12734082397003746
3008,0.17690002096933302,0.41245136186770426,0.43137254901960786,0.3952569169960474,0.40711462450592883,0.39763779527559057,0.38492063492063494,0.35177865612648224,0.26693227091633465,0.22924901185770752,0.2134387351778656,0.19123505976095617,0.204,0.16141732283464566,0.15625,0.1171875,0.13178294573643412,0.13307984790874525,0.17045454545454544,0.16666666666666666,0.1811320754716981,0.1875,0.1781818181818182,0.17279411764705882,0.17537313432835822,0.17582417582417584,0.16176470588235295,0.14661654135338345,0.1482889733840304,0.14559386973180077,0.12992125984251968,0.1225296442687747,0.11023622047244094,0.10852713178294573,0.11923076923076924,0.12403100775193798,0.14671814671814673,0.138996138996139,0.11372549019607843,0.099601593625498,0.10743801652892562,0.09053497942386832,0.09166666666666666,0.08368200836820083,0.08016877637130802,0.05508474576271186,0.06329113924050633,0.06986899563318777,0.08189655172413793,0.07234042553191489,0.06722689075630252,0.07531380753138076,0.08677685950413223,0.0912863070539419,0.0975609756097561,0.09465020576131687,0.0942622950819672,0.09583333333333334,0.08298755186721991,0.0625,0.06639004149377593
8853,0.16745074159116502,0.2708333333333333,0.28991596638655465,0.2987012987012987,0.33476394849785407,0.36752136752136755,0.4110169491525424,0.3617021276595745,0.3458333333333333,0.3181818181818182,0.31983805668016196,0.29959514170040485,0.2612244897959184,0.2345679012345679,0.1859504132231405,0.1680327868852459,0.16942148760330578,0.1680327868852459,0.14285714285714285,0.13008130081300814,0.12244897959183673,0.14516129032258066,0.13821138211382114,0.13636363636363635,0.12448132780082988,0.12345679012345678,0.10548523206751055,0.08536585365853659,0.08196721311475409,0.07818930041152264,0.08536585365853659,0.08196721311475409,0.07755102040816327,0.07053941908713693,0.05785123966942149,0.045454545454545456,0.032520325203252036,0.02857142857142857,0.032520325203252036,0.05220883534136546,0.07539682539682539,0.09055118110236221,0.10546875,0.10077519379844961,0.09923664122137404,0.09195402298850575,0.09578544061302682,0.09125475285171103,0.08846153846153847,0.07662835249042145,0.07662835249042145,0.078125,0.07114624505928854,0.06451612903225806,0.05668016194331984,0.044,0.04330708661417323,0.03543307086614173,0.03515625,0.02702702702702703,0.03501945525291829
7929,0.156956601864658,0.3492063492063492,0.3524590163934426,0.35,0.3673469387755102,0.3346774193548387,0.356,0.336,0.2891566265060241,0.26877470355731226,0.2450592885375494,0.2261904761904762,0.22440944881889763,0.18972332015810275,0.19455252918287938,0.17716535433070865,0.1732283464566929,0.1640625,0.1383399209486166,0.12890625,0.11284046692607004,0.10546875,0.1067193675889328,0.10483870967741936,0.08502024291497975,0.07723577235772358,0.05179282868525897,0.040160642570281124,0.040983606557377046,0.036734693877551024,0.040983606557377046,0.04201680672268908,0.04583333333333333,0.0502092050209205,0.049586776859504134,0.03765690376569038,0.04583333333333333,0.03404255319148936,0.03829787234042553,0.06437768240343347,0.07725321888412018,0.0815450643776824,0.0735930735930736,0.0815450643776824,0.0735930735930736,0.06808510638297872,0.046610169491525424,0.034482758620689655,0.029787234042553193,0.029914529914529916,0.034334763948497854,0.046413502109704644,0.0641025641025641,0.07017543859649122,0.08620689655172414,0.07758620689655173,0.0811965811965812,0.08016877637130802,0.09205020920502092,0.10504201680672269,0.12658227848101267
5584,0.0637031994643621,0.17886178861788618,0.16872427983539096,0.18487394957983194,0.16736401673640167,0.1459227467811159,0.13025210084033614,0.14345991561181434,0.13191489361702127,0.12184873949579832,0.1092436974789916,0.0970464135021097,0.08936170212765958,0.08898305084745763,0.07407407407407407,0.06910569105691057,0.05952380952380952,0.052,0.04918032786885246,0.036734693877551024,0.03614457831325301,0.0321285140562249,0.032388663967611336,0.020491803278688523,0.02040816326530612,0.02032520325203252,0.020242914979757085,0.020242914979757085,0.020080321285140562,0.0205761316872428,0.02066115702479339,0.029045643153526972,0.02531645569620253,0.02510460251046025,0.01680672268907563,0.01702127659574468,0.016736401673640166,0.008333333333333333,0.004219409282700422,0.004166666666666667,0.00823045267489712,0.008130081300813009,0.00816326530612245,0.008032128514056224,0.004032258064516129,0.004048582995951417,0.008130081300813009,0.012145748987854251,0.016129032258064516,0.012,0.012,0.01606425702811245,0.02,0.020080321285140562,0.01968503937007874,0.015810276679841896,0.011904761904761904,0.012,0.011904761904761904,0.007905138339920948,0.011673151750972763
2884,0.14286432464723497,0.359504132231405,0.3786008230452675,0.3183673469387755,0.3130081300813008,0.3466135458167331,0.3333333333333333,0.29959514170040485,0.276,0.23577235772357724,0.19591836734693877,0.1659919028340081,0.16260162601626016,0.16317991631799164,0.1483050847457627,0.11864406779661017,0.11538461538461539,0.10416666666666667,0.07083333333333333,0.05063291139240506,0.04700854700854701,0.038135593220338986,0.025423728813559324,0.029288702928870293,0.03361344537815126,0.04721030042918455,0.038461538461538464,0.047619047619047616,0.06060606060606061,0.06086956521739131,0.06060606060606061,0.0425531914893617,0.04741379310344827,0.04329004329004329,0.030973451327433628,0.021739130434782608,0.017467248908296942,0.01327433628318584,0.01762114537444934,0.030434782608695653,0.025974025974025976,0.03463203463203463,0.056768558951965066,0.05829596412556054,0.05855855855855856,0.05855855855855856,0.05829596412556054,0.0625,0.049107142857142856,0.04090909090909091,0.04072398190045249,0.03139013452914798,0.02608695652173913,0.017467248908296942,0.008658008658008658,0.008438818565400843,0.012658227848101266,0.008547008547008548,0.00851063829787234,0.012711864406779662,0.03017241379310345
8032,0.128145745082293,0.32677165354330706,0.34285714285714286,0.3360655737704918,0.32098765432098764,0.32644628099173556,0.2979591836734694,0.2601626016260163,0.22040816326530613,0.21161825726141079,0.18487394957983194,0.19246861924686193,0.189873417721519,0.18907563025210083,0.17796610169491525,0.15126050420168066,0.1487603305785124,0.13991769547325103,0.11570247933884298,0.09583333333333334,0.08298755186721991,0.05737704918032787,0.044897959183673466,0.04979253112033195,0.044897959183673466,0.045081967213114756,0.044897959183673466,0.024896265560165973,0.024896265560165973,0.02127659574468085,0.021834061135371178,0.026905829596412557,0.026905829596412557,0.01818181818181818,0.02252252252252252,0.035555555555555556,0.04017857142857143,0.044642857142857144,0.03139013452914798,0.02654867256637168,0.02145922746781116,0.01694915254237288,0.017241379310344827,0.01293103448275862,0.0,0.0,0.0,0.0,0.0,0.004424778761061947,0.004424778761061947,0.004524886877828055,0.004484304932735426,0.008888888888888889,0.013100436681222707,0.013157894736842105,0.02631578947368421,0.025974025974025976,0.04201680672268908,0.05,0.06779661016949153
7027,0.11612341259606199,0.34782608695652173,0.3543307086614173,0.3557312252964427,0.34523809523809523,0.3228346456692913,0.3203125,0.30039525691699603,0.2578125,0.224,0.1984126984126984,0.15748031496062992,0.16666666666666666,0.1417624521072797,0.1274131274131274,0.1,0.08108108108108109,0.06463878326996197,0.07335907335907337,0.0694980694980695,0.06349206349206349,0.05220883534136546,0.056451612903225805,0.04897959183673469,0.04081632653061224,0.041666666666666664,0.0371900826446281,0.024390243902439025,0.024691358024691357,0.029045643153526972,0.02510460251046025,0.03333333333333333,0.02531645569620253,0.024896265560165973,0.02040816326530612,0.02040816326530612,0.012448132780082987,0.012658227848101266,0.01694915254237288,0.02100840336134454,0.016597510373443983,0.01652892561983471,0.027777777777777776,0.03162055335968379,0.03501945525291829,0.0311284046692607,0.0311284046692607,0.04247104247104247,0.05905511811023622,0.06666666666666667,0.06324110671936758,0.05905511811023622,0.0625,0.07421875,0.058365758754863814,0.05622489959839357,0.056,0.05737704918032787,0.053061224489795916,0.053497942386831275,0.05785123966942149
1542,0.173792301426874,0.3968871595330739,0.40551181102362205,0.40625,0.45703125,0.4163424124513619,0.40384615384615385,0.35361216730038025,0.2981132075471698,0.23574144486692014,0.16793893129770993,0.12595419847328243,0.12260536398467432,0.13688212927756654,0.12015503875968993,0.1171875,0.1062992125984252,0.11952191235059761,0.12749003984063745,0.1067193675889328,0.0796812749003984,0.06882591093117409,0.056,0.04878048780487805,0.036585365853658534,0.029045643153526972,0.029288702928870293,0.03404255319148936,0.04201680672268908,0.03319502074688797,0.03862660944206009,0.06060606060606061,0.05194805194805195,0.05652173913043478,0.056768558951965066,0.059574468085106386,0.07172995780590717,0.08974358974358974,0.0782608695652174,0.07725321888412018,0.07172995780590717,0.075,0.08677685950413223,0.09090909090909091,0.09663865546218488,0.10548523206751055,0.11864406779661017,0.10970464135021098,0.08898305084745763,0.08898305084745763,0.07112970711297072,0.0641025641025641,0.05555555555555555,0.08050847457627118,0.07723577235772358,0.06882591093117409,0.06854838709677419,0.05952380952380952,0.05928853754940711,0.05555555555555555,0.04838709677419355
5636,0.11299172875005802,0.24615384615384617,0.2627450980392157,0.29365079365079366,0.2890625,0.3178294573643411,0.32941176470588235,0.2698412698412698,0.2627450980392157,0.208,0.18503937007874016,0.18110236220472442,0.171875,0.1484375,0.1171875,0.11538461538461539,0.10038610038610038,0.0842911877394636,0.05905511811023622,0.05976095617529881,0.05138339920948617,0.048,0.044534412955465584,0.0326530612244898,0.039525691699604744,0.035856573705179286,0.03162055335968379,0.03162055335968379,0.027888446215139442,0.03614457831325301,0.03614457831325301,0.03187250996015936,0.031496062992125984,0.02766798418972332,0.016129032258064516,0.01593625498007968,0.012,0.007905138339920948,0.0040650406504065045,0.004098360655737705,0.004132231404958678,0.004132231404958678,0.008298755186721992,0.008298755186721992,0.012605042016806723,0.012552301255230125,0.012552301255230125,0.008298755186721992,0.008333333333333333,0.0,0.0,0.0,0.004201680672268907,0.00423728813559322,0.0041841004184100415,0.00819672131147541,0.004166666666666667,0.0040650406504065045,0.016129032258064516,0.024291497975708502,0.023622047244094488
2124,0.16885765093029503,0.4052863436123348,0.3739130434782609,0.336283185840708,0.3201754385964912,0.3392070484581498,0.3832599118942731,0.3624454148471616,0.3173913043478261,0.2643171806167401,0.20346320346320346,0.17167381974248927,0.16170212765957448,0.16379310344827586,0.13675213675213677,0.1228813559322034,0.09745762711864407,0.075,0.08032128514056225,0.06451612903225806,0.055776892430278883,0.05555555555555555,0.05952380952380952,0.056451612903225805,0.056,0.05668016194331984,0.07450980392156863,0.06827309236947791,0.06584362139917696,0.06995884773662552,0.06557377049180328,0.05622489959839357,0.052,0.043137254901960784,0.05220883534136546,0.068,0.07258064516129033,0.064,0.06451612903225806,0.07905138339920949,0.09803921568627451,0.09448818897637795,0.11553784860557768,0.1328125,0.13333333333333333,0.14,0.13095238095238096,0.13438735177865613,0.14342629482071714,0.14516129032258066,0.1693548387096774,0.1469387755102041,0.144,0.13306451612903225,0.12195121951219512,0.10887096774193548,0.0931174089068826,0.076,0.07258064516129033,0.06299212598425197,0.05384615384615385
6568,0.159137054742314,0.4375,0.4297520661157025,0.43621399176954734,0.3991769547325103,0.4083333333333333,0.401673640167364,0.36666666666666664,0.34285714285714286,0.2786885245901639,0.2827868852459016,0.2540983606557377,0.22040816326530613,0.1774193548387097,0.168,0.17063492063492064,0.1532258064516129,0.16326530612244897,0.172,0.13147410358565736,0.10358565737051793,0.07480314960629922,0.0703125,0.042801556420233464,0.026923076923076925,0.0234375,0.019455252918287938,0.01568627450980392,0.003952569169960474,0.00398406374501992,0.008,0.00392156862745098,0.003952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.004,0.012096774193548387,0.020080321285140562,0.023809523809523808,0.036585365853658534,0.04081632653061224,0.04897959183673469,0.05220883534136546,0.05976095617529881,0.06324110671936758,0.05555555555555555,0.051181102362204724,0.043137254901960784,0.04780876494023904,0.047244094488188976,0.043478260869565216,0.052,0.05371900826446281,0.040160642570281124,0.040160642570281124,0.056
