Random Generator,bet,02-2007,04-2007,06-2007,08-2007,10-2007,12-2007,02-2008,04-2008,06-2008,08-2008,10-2008,12-2008,02-2009,04-2009,06-2009,08-2009,10-2009,12-2009,02-2010,04-2010,06-2010,08-2010,10-2010,12-2010,02-2011,04-2011,06-2011,08-2011,10-2011,12-2011,02-2012,04-2012,06-2012,08-2012,10-2012,12-2012,02-2013,04-2013,06-2013,08-2013,10-2013,12-2013,02-2014,04-2014,06-2014,08-2014,10-2014,12-2014,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
3111,0.0677259270218201,0.19246861924686193,0.16806722689075632,0.17083333333333334,0.16326530612244897,0.14937759336099585,0.13636363636363635,0.14979757085020243,0.13934426229508196,0.13636363636363635,0.12033195020746888,0.10833333333333334,0.09465020576131687,0.0954356846473029,0.06751054852320675,0.05907172995780591,0.05042016806722689,0.058823529411764705,0.05327868852459016,0.04918032786885246,0.04417670682730924,0.03937007874015748,0.04296875,0.043478260869565216,0.03529411764705882,0.039525691699604744,0.03501945525291829,0.0390625,0.03501945525291829,0.03488372093023256,0.02734375,0.027450980392156862,0.020161290322580645,0.01606425702811245,0.019762845849802372,0.027559055118110236,0.038910505836575876,0.043824701195219126,0.048,0.04838709677419355,0.04878048780487805,0.05714285714285714,0.05263157894736842,0.04032258064516129,0.036,0.02390438247011952,0.027559055118110236,0.027450980392156862,0.027777777777777776,0.02390438247011952,0.020080321285140562,0.024193548387096774,0.024489795918367346,0.01652892561983471,0.012605042016806723,0.012448132780082987,0.012244897959183673,0.008097165991902834,0.00816326530612245,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.008064516129032258,0.008130081300813009,0.024291497975708502,0.032520325203252036,0.032520325203252036,0.036585365853658534,0.028688524590163935,0.029288702928870293,0.029166666666666667,0.029166666666666667
415,0.143770616129041,0.4342105263157895,0.4533333333333333,0.49333333333333335,0.5244444444444445,0.5043859649122807,0.4678111587982833,0.38961038961038963,0.36363636363636365,0.2813852813852814,0.27705627705627706,0.27467811158798283,0.2606837606837607,0.24789915966386555,0.20833333333333334,0.1721311475409836,0.13580246913580246,0.12195121951219512,0.1111111111111111,0.0954356846473029,0.09349593495934959,0.08097165991902834,0.06995884773662552,0.06611570247933884,0.058333333333333334,0.04938271604938271,0.06048387096774194,0.04819277108433735,0.04819277108433735,0.044715447154471545,0.06910569105691057,0.05371900826446281,0.05416666666666667,0.058577405857740586,0.058333333333333334,0.07024793388429752,0.07916666666666666,0.08298755186721991,0.0759493670886076,0.07983193277310924,0.07983193277310924,0.06722689075630252,0.07024793388429752,0.06584362139917696,0.06611570247933884,0.06198347107438017,0.0546218487394958,0.04219409282700422,0.04291845493562232,0.04184100418410042,0.040983606557377046,0.03734439834024896,0.020833333333333332,0.02100840336134454,0.0205761316872428,0.008130081300813009,0.00796812749003984,0.0078125,0.007692307692307693,0.007692307692307693,0.01171875,0.011538461538461539,0.011320754716981131,0.011494252873563218,0.011583011583011582,0.007782101167315175,0.007722007722007722,0.0038461538461538464,0.007722007722007722,0.011406844106463879,0.011320754716981131,0.018796992481203006,0.022058823529411766,0.022058823529411766,0.018115942028985508,0.014705882352941176,0.011029411764705883,0.02120141342756184,0.028070175438596492
4193,0.125875955307856,0.19767441860465115,0.1744186046511628,0.21455938697318008,0.21011673151750973,0.2230769230769231,0.20300751879699247,0.21923076923076923,0.2,0.1732283464566929,0.16929133858267717,0.15748031496062992,0.15354330708661418,0.14457831325301204,0.11885245901639344,0.11952191235059761,0.10931174089068826,0.07228915662650602,0.07661290322580645,0.05952380952380952,0.05179282868525897,0.05263157894736842,0.04897959183673469,0.04918032786885246,0.04081632653061224,0.037037037037037035,0.0371900826446281,0.02040816326530612,0.012195121951219513,0.00823045267489712,0.00425531914893617,0.00425531914893617,0.004310344827586207,0.004310344827586207,0.008658008658008658,0.012658227848101266,0.012552301255230125,0.012875536480686695,0.008658008658008658,0.00881057268722467,0.004405286343612335,0.004405286343612335,0.0043859649122807015,0.00423728813559322,0.004201680672268907,0.0041841004184100415,0.004149377593360996,0.004081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.003861003861003861,0.007722007722007722,0.007751937984496124,0.01171875,0.01568627450980392,0.01968503937007874,0.019305019305019305,0.022988505747126436,0.023076923076923078,0.034220532319391636,0.03816793893129771,0.038461538461538464,0.02681992337164751,0.026615969581749048,0.022641509433962263,0.02247191011235955,0.011320754716981131,0.007434944237918215,0.0036900369003690036,0.0036900369003690036,0.007575757575757576,0.00749063670411985,0.015151515151515152
4695,0.18168565634405198,0.4155251141552511,0.4009216589861751,0.37209302325581395,0.36574074074074076,0.3271889400921659,0.2889908256880734,0.24528301886792453,0.23809523809523808,0.19339622641509435,0.20642201834862386,0.1872146118721461,0.15765765765765766,0.15246636771300448,0.13636363636363635,0.11894273127753303,0.1145374449339207,0.09734513274336283,0.10810810810810811,0.11009174311926606,0.1232876712328767,0.12727272727272726,0.15625,0.15486725663716813,0.16379310344827586,0.1774891774891775,0.14957264957264957,0.1282051282051282,0.10300429184549356,0.08786610878661087,0.07851239669421488,0.07317073170731707,0.08677685950413223,0.06694560669456066,0.08860759493670886,0.09583333333333334,0.11297071129707113,0.11814345991561181,0.11637931034482758,0.10822510822510822,0.13733905579399142,0.15450643776824036,0.1729957805907173,0.15833333333333333,0.15702479338842976,0.1673469387755102,0.16666666666666666,0.18181818181818182,0.1746031746031746,0.164,0.14457831325301204,0.13414634146341464,0.1606425702811245,0.15748031496062992,0.15354330708661418,0.140625,0.14453125,0.14960629921259844,0.140625,0.13725490196078433,0.12890625,0.11196911196911197,0.09230769230769231,0.08270676691729323,0.07575757575757576,0.09433962264150944,0.09022556390977443,0.08646616541353383,0.08333333333333333,0.06844106463878327,0.06844106463878327,0.07434944237918216,0.0959409594095941,0.10181818181818182,0.10507246376811594,0.12454212454212454,0.13333333333333333,0.1417910447761194,0.1685823754789272
2880,0.152806828636676,0.3744493392070485,0.3620689655172414,0.3231441048034934,0.3448275862068966,0.3448275862068966,0.3659574468085106,0.36086956521739133,0.3201754385964912,0.26956521739130435,0.2543103448275862,0.2629310344827586,0.2629310344827586,0.24680851063829787,0.19491525423728814,0.1906779661016949,0.20168067226890757,0.17647058823529413,0.15352697095435686,0.1297071129707113,0.12552301255230125,0.1078838174273859,0.08979591836734693,0.08677685950413223,0.10970464135021098,0.09465020576131687,0.1115702479338843,0.12195121951219512,0.14345991561181434,0.12340425531914893,0.16033755274261605,0.15767634854771784,0.13934426229508196,0.15833333333333333,0.15833333333333333,0.13934426229508196,0.1557377049180328,0.13877551020408163,0.12552301255230125,0.12605042016806722,0.12133891213389121,0.13559322033898305,0.12552301255230125,0.11715481171548117,0.11392405063291139,0.13807531380753138,0.14644351464435146,0.13991769547325103,0.16877637130801687,0.15611814345991562,0.14644351464435146,0.1306122448979592,0.13709677419354838,0.13008130081300814,0.15354330708661418,0.13229571984435798,0.11969111969111969,0.0933852140077821,0.08076923076923077,0.07279693486590039,0.06390977443609022,0.056818181818181816,0.05263157894736842,0.0599250936329588,0.05925925925925926,0.06593406593406594,0.06934306569343066,0.06204379562043796,0.054945054945054944,0.048327137546468404,0.04119850187265917,0.04779411764705882,0.05090909090909091,0.06204379562043796,0.06159420289855073,0.06227106227106227,0.06204379562043796,0.07692307692307693,0.08394160583941605
3493,0.14520590477623,0.42276422764227645,0.428,0.40963855421686746,0.3805668016194332,0.3745019920318725,0.36947791164658633,0.35365853658536583,0.33884297520661155,0.2616033755274262,0.21982758620689655,0.21120689655172414,0.2025862068965517,0.14893617021276595,0.14468085106382977,0.10256410256410256,0.08898305084745763,0.08050847457627118,0.0875,0.07112970711297072,0.056910569105691054,0.05263157894736842,0.05952380952380952,0.07509881422924901,0.09561752988047809,0.10441767068273092,0.09716599190283401,0.0846774193548387,0.08097165991902834,0.06198347107438017,0.06382978723404255,0.05508474576271186,0.04219409282700422,0.05531914893617021,0.059322033898305086,0.06779661016949153,0.08974358974358974,0.09322033898305085,0.0811965811965812,0.07627118644067797,0.07112970711297072,0.058577405857740586,0.05371900826446281,0.03734439834024896,0.025,0.017167381974248927,0.004329004329004329,0.0,0.0043859649122807015,0.008771929824561403,0.00881057268722467,0.008658008658008658,0.0044444444444444444,0.0044444444444444444,0.004405286343612335,0.004424778761061947,0.004329004329004329,0.008620689655172414,0.0211864406779661,0.03765690376569038,0.045454545454545456,0.053061224489795916,0.05737704918032787,0.06097560975609756,0.0653061224489796,0.07630522088353414,0.08627450980392157,0.0784313725490196,0.06692913385826772,0.064,0.07086614173228346,0.06299212598425197,0.08235294117647059,0.08527131782945736,0.08494208494208494,0.07279693486590039,0.08045977011494253,0.07633587786259542,0.08365019011406843
2664,0.0765193309867755,0.196,0.19367588932806323,0.1814516129032258,0.17063492063492064,0.14682539682539683,0.13043478260869565,0.11462450592885376,0.10276679841897234,0.088,0.06854838709677419,0.06827309236947791,0.08695652173913043,0.07874015748031496,0.06640625,0.055776892430278883,0.06274509803921569,0.04296875,0.03162055335968379,0.032520325203252036,0.03614457831325301,0.02766798418972332,0.0321285140562249,0.028225806451612902,0.028455284552845527,0.020080321285140562,0.02390438247011952,0.023809523809523808,0.023622047244094488,0.02734375,0.0234375,0.02390438247011952,0.03162055335968379,0.015873015873015872,0.015873015873015872,0.011811023622047244,0.023166023166023165,0.019083969465648856,0.019455252918287938,0.01953125,0.011673151750972763,0.011857707509881422,0.008130081300813009,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.004149377593360996,0.004081632653061225,0.004081632653061225,0.0040650406504065045,0.004132231404958678,0.0040650406504065045,0.004081632653061225,0.0,0.0,0.008403361344537815,0.012552301255230125,0.016666666666666666,0.029411764705882353,0.029045643153526972,0.03333333333333333,0.028925619834710745,0.037815126050420166,0.03305785123966942,0.04149377593360996
100,0.164063876587898,0.4823008849557522,0.4911504424778761,0.5155555555555555,0.5541125541125541,0.5932203389830508,0.6041666666666666,0.5672268907563025,0.48936170212765956,0.3881856540084388,0.3277310924369748,0.24481327800829875,0.21224489795918366,0.18292682926829268,0.1652892561983471,0.13991769547325103,0.12083333333333333,0.1078838174273859,0.1134453781512605,0.10330578512396695,0.11715481171548117,0.11203319502074689,0.15416666666666667,0.1623931623931624,0.1608695652173913,0.1565217391304348,0.13100436681222707,0.10087719298245613,0.08333333333333333,0.06866952789699571,0.06986899563318777,0.04741379310344827,0.03829787234042553,0.0391304347826087,0.02145922746781116,0.01702127659574468,0.01276595744680851,0.008403361344537815,0.012396694214876033,0.00411522633744856,0.008097165991902834,0.012048192771084338,0.015873015873015872,0.020161290322580645,0.02,0.019762845849802372,0.027559055118110236,0.019455252918287938,0.023715415019762844,0.027559055118110236,0.036,0.036290322580645164,0.04780876494023904,0.04417670682730924,0.04365079365079365,0.04743083003952569,0.043478260869565216,0.04417670682730924,0.04743083003952569,0.05622489959839357,0.06172839506172839,0.06451612903225806,0.07569721115537849,0.072,0.07905138339920949,0.0859375,0.09055118110236221,0.06692913385826772,0.06746031746031746,0.05511811023622047,0.06201550387596899,0.05058365758754864,0.05,0.04980842911877394,0.04669260700389105,0.050980392156862744,0.046875,0.049429657794676805,0.05263157894736842
2914,0.16703274143510502,0.43478260869565216,0.44534412955465585,0.45643153526970953,0.44214876033057854,0.448559670781893,0.5,0.5128205128205128,0.4476987447698745,0.3682008368200837,0.3179916317991632,0.27310924369747897,0.21666666666666667,0.1934156378600823,0.14583333333333334,0.11065573770491803,0.09876543209876543,0.11065573770491803,0.13008130081300814,0.10975609756097561,0.11290322580645161,0.10080645161290322,0.09274193548387097,0.1016260162601626,0.09349593495934959,0.08641975308641975,0.07053941908713693,0.06504065040650407,0.053497942386831275,0.044534412955465584,0.061224489795918366,0.056451612903225805,0.06477732793522267,0.06967213114754098,0.08979591836734693,0.0860655737704918,0.11836734693877551,0.1078838174273859,0.12605042016806722,0.14345991561181434,0.16806722689075632,0.1652892561983471,0.18442622950819673,0.18218623481781376,0.172,0.188,0.152,0.13545816733067728,0.12653061224489795,0.11428571428571428,0.11428571428571428,0.09663865546218488,0.09583333333333334,0.10084033613445378,0.0823045267489712,0.05508474576271186,0.05555555555555555,0.05508474576271186,0.05439330543933055,0.07531380753138076,0.08085106382978724,0.08898305084745763,0.08368200836820083,0.08936170212765958,0.09322033898305085,0.10833333333333334,0.12033195020746888,0.11836734693877551,0.10833333333333334,0.08677685950413223,0.07468879668049792,0.06995884773662552,0.06611570247933884,0.06722689075630252,0.07468879668049792,0.09205020920502092,0.09504132231404959,0.0912863070539419,0.0942622950819672
9103,0.12091180626885001,0.34210526315789475,0.3624454148471616,0.36283185840707965,0.3805309734513274,0.39655172413793105,0.36554621848739494,0.34024896265560167,0.2975206611570248,0.24583333333333332,0.21311475409836064,0.17073170731707318,0.17959183673469387,0.15416666666666667,0.1134453781512605,0.09745762711864407,0.11392405063291139,0.10416666666666667,0.12033195020746888,0.10931174089068826,0.1078838174273859,0.11020408163265306,0.10526315789473684,0.09236947791164658,0.08906882591093117,0.07983193277310924,0.06557377049180328,0.04065040650406504,0.028925619834710745,0.016260162601626018,0.008298755186721992,0.00816326530612245,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.007936507936507936,0.007874015748031496,0.00796812749003984,0.01195219123505976,0.02,0.0196078431372549,0.023255813953488372,0.024,0.016129032258064516,0.02032520325203252,0.020161290322580645,0.008097165991902834,0.012145748987854251,0.01593625498007968,0.028225806451612902,0.028225806451612902,0.028112449799196786,0.028225806451612902,0.027777777777777776,0.024291497975708502,0.03162055335968379,0.03225806451612903,0.036734693877551024,0.04065040650406504,0.04081632653061224,0.04918032786885246,0.05416666666666667,0.056451612903225805,0.05668016194331984,0.048,0.0390625,0.03461538461538462,0.026717557251908396,0.0311284046692607,0.027888446215139442,0.024,0.024291497975708502,0.028688524590163935,0.03305785123966942
6468,0.12914489051909198,0.2489451476793249,0.2564102564102564,0.21610169491525424,0.25957446808510637,0.28085106382978725,0.296137339055794,0.2838427947598253,0.2723404255319149,0.22077922077922077,0.19230769230769232,0.15086206896551724,0.13247863247863248,0.08936170212765958,0.08974358974358974,0.09051724137931035,0.08620689655172414,0.0851063829787234,0.07203389830508475,0.06382978723404255,0.06751054852320675,0.07264957264957266,0.09871244635193133,0.11158798283261803,0.1206896551724138,0.13100436681222707,0.14163090128755365,0.11063829787234042,0.1059322033898305,0.10256410256410256,0.09871244635193133,0.06837606837606838,0.05603448275862069,0.06866952789699571,0.04782608695652174,0.05627705627705628,0.04782608695652174,0.043478260869565216,0.025974025974025976,0.02586206896551724,0.021367521367521368,0.012875536480686695,0.0125,0.00423728813559322,0.004201680672268907,0.004219409282700422,0.008368200836820083,0.012448132780082987,0.012345679012345678,0.012295081967213115,0.016194331983805668,0.012244897959183673,0.012448132780082987,0.012244897959183673,0.007936507936507936,0.0078125,0.0,0.0,0.0,0.0038910505836575876,0.007936507936507936,0.007936507936507936,0.0078125,0.003952569169960474,0.007936507936507936,0.007905138339920948,0.0078125,0.003937007874015748,0.01171875,0.01937984496124031,0.03474903474903475,0.03861003861003861,0.045454545454545456,0.049429657794676805,0.04961832061068702,0.045283018867924525,0.045283018867924525,0.045627376425855515,0.052434456928838954
1926,0.158092642307747,0.3793103448275862,0.3522727272727273,0.34220532319391633,0.32567049808429116,0.3346153846153846,0.3383458646616541,0.30597014925373134,0.25660377358490566,0.2260536398467433,0.1839080459770115,0.16475095785440613,0.1076923076923077,0.08171206225680934,0.05952380952380952,0.04,0.056910569105691054,0.06172839506172839,0.06584362139917696,0.056910569105691054,0.06882591093117409,0.05737704918032787,0.04938271604938271,0.05761316872427984,0.05439330543933055,0.060085836909871244,0.05128205128205128,0.04291845493562232,0.0423728813559322,0.029787234042553193,0.03765690376569038,0.03278688524590164,0.02066115702479339,0.02459016393442623,0.016597510373443983,0.020833333333333332,0.01702127659574468,0.017241379310344827,0.013043478260869565,0.01282051282051282,0.01680672268907563,0.016666666666666666,0.012658227848101266,0.008333333333333333,0.016736401673640166,0.0125,0.01652892561983471,0.008333333333333333,0.008403361344537815,0.008333333333333333,0.008264462809917356,0.008438818565400843,0.012658227848101266,0.012711864406779662,0.00425531914893617,0.017167381974248927,0.02145922746781116,0.02586206896551724,0.03404255319148936,0.046610169491525424,0.07083333333333333,0.08298755186721991,0.07755102040816327,0.08870967741935484,0.0931174089068826,0.08536585365853659,0.0967741935483871,0.099601593625498,0.08695652173913043,0.07003891050583658,0.08076923076923077,0.07662835249042145,0.07450980392156863,0.06640625,0.04780876494023904,0.044,0.047244094488188976,0.07421875,0.08108108108108109
2561,0.212277935177553,0.4603174603174603,0.4150197628458498,0.39215686274509803,0.3984375,0.3968871595330739,0.3828125,0.3107569721115538,0.27165354330708663,0.236,0.199203187250996,0.1606425702811245,0.14457831325301204,0.128,0.10121457489878542,0.08571428571428572,0.0963855421686747,0.10040160642570281,0.0860655737704918,0.08333333333333333,0.07142857142857142,0.07203389830508475,0.09829059829059829,0.13100436681222707,0.14035087719298245,0.15,0.13392857142857142,0.11160714285714286,0.10222222222222223,0.0945945945945946,0.06726457399103139,0.057777777777777775,0.05454545454545454,0.05069124423963134,0.045871559633027525,0.05333333333333334,0.05045871559633028,0.05454545454545454,0.044642857142857144,0.049107142857142856,0.06363636363636363,0.07239819004524888,0.10714285714285714,0.1085972850678733,0.12385321100917432,0.14349775784753363,0.15418502202643172,0.14666666666666667,0.1288888888888889,0.1091703056768559,0.09606986899563319,0.08888888888888889,0.08888888888888889,0.07488986784140969,0.0625,0.05333333333333334,0.039647577092511016,0.04,0.03139013452914798,0.03167420814479638,0.02242152466367713,0.03862660944206009,0.037815126050420166,0.029166666666666667,0.024793388429752067,0.02510460251046025,0.03333333333333333,0.02066115702479339,0.020833333333333332,0.01646090534979424,0.0205761316872428,0.01652892561983471,0.02,0.0196078431372549,0.01556420233463035,0.01532567049808429,0.019305019305019305,0.023346303501945526,0.02702702702702703
8166,0.184527757234173,0.3559322033898305,0.38362068965517243,0.4553191489361702,0.5234042553191489,0.5536480686695279,0.5756302521008403,0.5186721991701245,0.4177215189873418,0.35537190082644626,0.27346938775510204,0.23577235772357724,0.17695473251028807,0.1522633744855967,0.12704918032786885,0.11934156378600823,0.12916666666666668,0.10504201680672269,0.10126582278481013,0.08898305084745763,0.09090909090909091,0.09917355371900827,0.09465020576131687,0.08163265306122448,0.084,0.08433734939759036,0.06827309236947791,0.05622489959839357,0.05179282868525897,0.051181102362204724,0.06048387096774194,0.06097560975609756,0.053061224489795916,0.056,0.084,0.08835341365461848,0.11904761904761904,0.136,0.14344262295081966,0.13934426229508196,0.1446280991735537,0.14049586776859505,0.145748987854251,0.14112903225806453,0.14112903225806453,0.12955465587044535,0.16194331983805668,0.18292682926829268,0.21774193548387097,0.20967741935483872,0.20491803278688525,0.18032786885245902,0.16033755274261605,0.16806722689075632,0.19421487603305784,0.16393442622950818,0.16,0.14919354838709678,0.1566265060240964,0.16,0.16796875,0.16015625,0.10588235294117647,0.11026615969581749,0.12643678160919541,0.1423076923076923,0.12692307692307692,0.11153846153846154,0.10077519379844961,0.10196078431372549,0.09727626459143969,0.13229571984435798,0.13618677042801555,0.13076923076923078,0.14339622641509434,0.1583011583011583,0.16988416988416988,0.19011406844106463,0.2159090909090909
9416,0.099513105378719,0.2490272373540856,0.2283464566929134,0.20553359683794467,0.23461538461538461,0.23938223938223938,0.2988505747126437,0.3065134099616858,0.27586206896551724,0.2423076923076923,0.23754789272030652,0.2099236641221374,0.18702290076335878,0.14615384615384616,0.12547528517110265,0.09230769230769231,0.07751937984496124,0.06177606177606178,0.046153846153846156,0.034220532319391636,0.02247191011235955,0.011194029850746268,0.018796992481203006,0.04230769230769231,0.05263157894736842,0.06015037593984962,0.06792452830188679,0.06296296296296296,0.06273062730627306,0.054945054945054944,0.04905660377358491,0.03007518796992481,0.025925925925925925,0.026022304832713755,0.018726591760299626,0.022222222222222223,0.007272727272727273,0.01107011070110701,0.011029411764705883,0.01090909090909091,0.010869565217391304,0.011111111111111112,0.011111111111111112,0.011152416356877323,0.018867924528301886,0.022556390977443608,0.02631578947368421,0.029850746268656716,0.037037037037037035,0.037037037037037035,0.034482758620689655,0.03088803088803089,0.022641509433962263,0.01893939393939394,0.018796992481203006,0.018656716417910446,0.025830258302583026,0.018050541516245487,0.025,0.02909090909090909,0.02181818181818182,0.02527075812274368,0.02867383512544803,0.029411764705882353,0.029411764705882353,0.022222222222222223,0.01090909090909091,0.007246376811594203,0.0035971223021582736,0.0036231884057971015,0.007272727272727273,0.0036363636363636364,0.010869565217391304,0.010869565217391304,0.011152416356877323,0.011363636363636364,0.007662835249042145,0.011320754716981131,0.011278195488721804
4451,0.18789102007867803,0.45849802371541504,0.4263565891472868,0.40310077519379844,0.37786259541984735,0.3505535055350554,0.3592592592592593,0.31365313653136534,0.28102189781021897,0.2537313432835821,0.21481481481481482,0.2222222222222222,0.22014925373134328,0.1947565543071161,0.17472118959107807,0.13284132841328414,0.08856088560885608,0.06273062730627306,0.048327137546468404,0.05947955390334572,0.06792452830188679,0.09056603773584905,0.1183206106870229,0.14728682170542637,0.16535433070866143,0.1732283464566929,0.19123505976095617,0.18473895582329317,0.20967741935483872,0.216,0.23809523809523808,0.20318725099601595,0.19844357976653695,0.1984732824427481,0.2230769230769231,0.2490272373540856,0.24045801526717558,0.22178988326848248,0.2196078431372549,0.21875,0.19844357976653695,0.18992248062015504,0.21923076923076923,0.19455252918287938,0.1796875,0.1568627450980392,0.12790697674418605,0.12109375,0.1377952755905512,0.1377952755905512,0.1411764705882353,0.15444015444015444,0.16030534351145037,0.1640625,0.17647058823529413,0.1803921568627451,0.18359375,0.20883534136546184,0.22265625,0.2235294117647059,0.22393822393822393,0.20077220077220076,0.17716535433070865,0.15139442231075698,0.11328125,0.09803921568627451,0.11811023622047244,0.109375,0.09448818897637795,0.07392996108949416,0.07086614173228346,0.05813953488372093,0.05725190839694656,0.05791505791505792,0.05813953488372093,0.04961832061068702,0.05019305019305019,0.0546875,0.047244094488188976
3842,0.0732963562593795,0.09545454545454546,0.09954751131221719,0.1152073732718894,0.11363636363636363,0.11009174311926606,0.12903225806451613,0.12903225806451613,0.13761467889908258,0.12385321100917432,0.12669683257918551,0.12,0.12053571428571429,0.10714285714285714,0.08771929824561403,0.08771929824561403,0.06986899563318777,0.07894736842105263,0.08296943231441048,0.05982905982905983,0.059574468085106386,0.05106382978723404,0.03404255319148936,0.042735042735042736,0.039473684210526314,0.036036036036036036,0.026905829596412557,0.01818181818181818,0.0136986301369863,0.0182648401826484,0.018018018018018018,0.0228310502283105,0.018433179723502304,0.013953488372093023,0.014018691588785047,0.009174311926605505,0.009216589861751152,0.00909090909090909,0.0045871559633027525,0.004545454545454545,0.0045045045045045045,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.00904977375565611,0.013574660633484163,0.01327433628318584,0.022123893805309734,0.022222222222222223,0.02666666666666667,0.02643171806167401,0.02586206896551724,0.02531645569620253,0.02510460251046025,0.029411764705882353,0.037037037037037035,0.032388663967611336,0.032520325203252036,0.03278688524590164,0.024096385542168676,0.028112449799196786,0.03614457831325301,0.032,0.03225806451612903,0.028,0.027777777777777776,0.03137254901960784,0.03759398496240601,0.03333333333333333,0.030534351145038167,0.03435114503816794,0.030303030303030304,0.030303030303030304,0.03773584905660377
7963,0.19504636569181502,0.3760330578512397,0.3445378151260504,0.3617021276595745,0.39574468085106385,0.42857142857142855,0.4669421487603306,0.42857142857142855,0.40562248995983935,0.348,0.3203125,0.29118773946360155,0.2366412213740458,0.2230769230769231,0.1717557251908397,0.19011406844106463,0.17307692307692307,0.19540229885057472,0.22265625,0.2222222222222222,0.22727272727272727,0.1946564885496183,0.1634980988593156,0.16988416988416988,0.1471698113207547,0.13584905660377358,0.12075471698113208,0.1660377358490566,0.18726591760299627,0.2076923076923077,0.22137404580152673,0.2196969696969697,0.24427480916030533,0.2366412213740458,0.2271062271062271,0.23357664233576642,0.2210144927536232,0.21014492753623187,0.21189591078066913,0.23507462686567165,0.31851851851851853,0.36996336996337,0.43795620437956206,0.44525547445255476,0.4358974358974359,0.3726937269372694,0.3247232472324723,0.275092936802974,0.291044776119403,0.21691176470588236,0.19272727272727272,0.1897810218978102,0.15441176470588236,0.16853932584269662,0.1760299625468165,0.16917293233082706,0.13636363636363635,0.13026819923371646,0.13307984790874525,0.14559386973180077,0.17624521072796934,0.16917293233082706,0.17669172932330826,0.17669172932330826,0.1811320754716981,0.1893939393939394,0.23754789272030652,0.23134328358208955,0.21804511278195488,0.20149253731343283,0.2209737827715356,0.2029520295202952,0.21532846715328466,0.2014388489208633,0.1801470588235294,0.145985401459854,0.13138686131386862,0.12318840579710146,0.10108303249097472
5543,0.15116981739993202,0.3764705882352941,0.3540856031128405,0.3372093023255814,0.30708661417322836,0.28286852589641437,0.28627450980392155,0.2529182879377432,0.23387096774193547,0.19678714859437751,0.13654618473895583,0.10655737704918032,0.09053497942386832,0.07563025210084033,0.07172995780590717,0.059322033898305086,0.05907172995780591,0.06302521008403361,0.0546218487394958,0.04583333333333333,0.04184100418410042,0.0411522633744856,0.05,0.05394190871369295,0.04564315352697095,0.05416666666666667,0.06172839506172839,0.06504065040650407,0.064,0.06827309236947791,0.07509881422924901,0.09019607843137255,0.09486166007905138,0.11904761904761904,0.13765182186234817,0.12698412698412698,0.128,0.11462450592885376,0.08906882591093117,0.08661417322834646,0.08267716535433071,0.05952380952380952,0.051181102362204724,0.03861003861003861,0.03125,0.0234375,0.015503875968992248,0.015503875968992248,0.015384615384615385,0.015151515151515152,0.015151515151515152,0.011406844106463879,0.019083969465648856,0.03088803088803089,0.05384615384615385,0.05813953488372093,0.06177606177606178,0.06563706563706563,0.08461538461538462,0.09961685823754789,0.13011152416356878,0.11610486891385768,0.10037174721189591,0.11808118081180811,0.10661764705882353,0.10071942446043165,0.09420289855072464,0.07971014492753623,0.06859205776173286,0.05776173285198556,0.04693140794223827,0.04659498207885305,0.05,0.032490974729241874,0.040145985401459854,0.04727272727272727,0.06227106227106227,0.0695970695970696,0.07636363636363637
