Random Generator,bet,02-2006,04-2006,06-2006,08-2006,10-2006,12-2006,02-2007,04-2007,06-2007,08-2007,10-2007,12-2007,02-2008,04-2008,06-2008,08-2008,10-2008,12-2008,02-2009,04-2009,06-2009,08-2009,10-2009,12-2009,02-2010,04-2010,06-2010,08-2010,10-2010,12-2010,02-2011,04-2011,06-2011,08-2011,10-2011,12-2011,02-2012,04-2012,06-2012,08-2012,10-2012,12-2012,02-2013,04-2013,06-2013,08-2013,10-2013,12-2013,02-2014,04-2014,06-2014,08-2014,10-2014,12-2014,02-2015,04-2015,06-2015,08-2015,10-2015,12-2015,02-2016,04-2016,06-2016,08-2016,10-2016,12-2016,02-2017,04-2017,06-2017,08-2017,10-2017,12-2017,02-2018,04-2018,06-2018,08-2018,10-2018,12-2018,02-2019,04-2019,06-2019,08-2019,10-2019,12-2019
1075,0.14179365749005202,0.3779527559055118,0.3614457831325301,0.36065573770491804,0.3387096774193548,0.3661417322834646,0.37065637065637064,0.3474903474903475,0.3233082706766917,0.275092936802974,0.26199261992619927,0.24253731343283583,0.23272727272727273,0.22302158273381295,0.1801470588235294,0.17100371747211895,0.14869888475836432,0.13970588235294118,0.1371841155234657,0.13138686131386862,0.10357142857142858,0.10357142857142858,0.10181818181818182,0.09157509157509157,0.08921933085501858,0.08270676691729323,0.08712121212121213,0.0830188679245283,0.0830188679245283,0.06870229007633588,0.05303030303030303,0.04119850187265917,0.041353383458646614,0.04182509505703422,0.01937984496124031,0.015625,0.0078125,0.015748031496062992,0.02390438247011952,0.046875,0.045627376425855515,0.057692307692307696,0.07307692307692308,0.07421875,0.08661417322834646,0.08627450980392157,0.09411764705882353,0.0933852140077821,0.1062992125984252,0.10116731517509728,0.10546875,0.11646586345381527,0.12301587301587301,0.14741035856573706,0.16666666666666666,0.15625,0.16538461538461538,0.17307692307692307,0.1811320754716981,0.17358490566037735,0.19776119402985073,0.1962962962962963,0.1881918819188192,0.1760299625468165,0.17424242424242425,0.1596958174904943,0.14339622641509434,0.12452830188679245,0.08812260536398467,0.05019305019305019,0.053231939163498096,0.046153846153846156,0.05384615384615385,0.05791505791505792,0.05405405405405406,0.0694980694980695,0.078125,0.06589147286821706,0.05791505791505792,0.05303030303030303,0.04980842911877394,0.05405405405405406,0.046511627906976744,0.047244094488188976,0.05405405405405406
6072,0.10089152405271301,0.2891566265060241,0.2868525896414343,0.2782258064516129,0.2926829268292683,0.24596774193548387,0.25301204819277107,0.25102880658436216,0.2530612244897959,0.24796747967479674,0.25196850393700787,0.2529182879377432,0.234375,0.1867704280155642,0.164,0.11764705882352941,0.10756972111553785,0.11553784860557768,0.0963855421686747,0.088,0.06719367588932806,0.06324110671936758,0.05426356589147287,0.05343511450381679,0.038314176245210725,0.015444015444015444,0.00784313725490196,0.007874015748031496,0.003937007874015748,0.007874015748031496,0.01532567049808429,0.019157088122605363,0.019157088122605363,0.019011406844106463,0.019011406844106463,0.014925373134328358,0.011235955056179775,0.007518796992481203,0.003787878787878788,0.0037593984962406013,0.0038461538461538464,0.0038022813688212928,0.007633587786259542,0.00784313725490196,0.011363636363636364,0.011320754716981131,0.014814814814814815,0.022058823529411766,0.025925925925925925,0.025830258302583026,0.02197802197802198,0.02973977695167286,0.029304029304029304,0.026022304832713755,0.021897810218978103,0.01098901098901099,0.007326007326007326,0.02962962962962963,0.025735294117647058,0.02564102564102564,0.022058823529411766,0.029411764705882353,0.040145985401459854,0.044444444444444446,0.04779411764705882,0.03731343283582089,0.05204460966542751,0.05454545454545454,0.058394160583941604,0.06273062730627306,0.07037037037037037,0.08118081180811808,0.08239700374531835,0.07984790874524715,0.09230769230769231,0.08914728682170543,0.09266409266409266,0.07692307692307693,0.06976744186046512,0.07450980392156863,0.08560311284046693,0.09689922480620156,0.07936507936507936,0.08064516129032258,0.072
688,0.12085271885152901,0.43946188340807174,0.4330357142857143,0.38461538461538464,0.34684684684684686,0.3244444444444444,0.34513274336283184,0.31555555555555553,0.27232142857142855,0.2311111111111111,0.2026431718061674,0.16738197424892703,0.12554112554112554,0.09210526315789473,0.08733624454148471,0.084070796460177,0.07239819004524888,0.06726457399103139,0.08071748878923767,0.08695652173913043,0.0851063829787234,0.09623430962343096,0.1111111111111111,0.12244897959183673,0.1306122448979592,0.128099173553719,0.1297071129707113,0.0970464135021097,0.07725321888412018,0.06866952789699571,0.06465517241379311,0.05627705627705628,0.03418803418803419,0.030042918454935622,0.03056768558951965,0.0375,0.07203389830508475,0.06465517241379311,0.059322033898305086,0.08936170212765958,0.09361702127659574,0.11392405063291139,0.11983471074380166,0.10743801652892562,0.09465020576131687,0.08163265306122448,0.06882591093117409,0.056910569105691054,0.05220883534136546,0.05220883534136546,0.05976095617529881,0.076,0.088,0.08764940239043825,0.09803921568627451,0.09411764705882353,0.07364341085271318,0.07058823529411765,0.07086614173228346,0.07086614173228346,0.07480314960629922,0.07142857142857142,0.05555555555555555,0.042801556420233464,0.045283018867924525,0.03787878787878788,0.034220532319391636,0.030418250950570342,0.02973977695167286,0.018796992481203006,0.018867924528301886,0.02631578947368421,0.034482758620689655,0.03435114503816794,0.027131782945736434,0.027777777777777776,0.038910505836575876,0.0390625,0.03501945525291829,0.023346303501945526,0.01532567049808429,0.007547169811320755,0.011278195488721804,0.01486988847583643,0.01486988847583643
922,0.178492040809942,0.592274678111588,0.5427350427350427,0.5063291139240507,0.44813278008298757,0.4090909090909091,0.34710743801652894,0.3360655737704918,0.3170731707317073,0.2682926829268293,0.2549800796812749,0.23015873015873015,0.2073170731707317,0.18106995884773663,0.13168724279835392,0.11065573770491803,0.1134453781512605,0.11764705882352941,0.10504201680672269,0.0995850622406639,0.0912863070539419,0.06584362139917696,0.04918032786885246,0.0371900826446281,0.03734439834024896,0.024896265560165973,0.016666666666666666,0.004219409282700422,0.004310344827586207,0.004291845493562232,0.004310344827586207,0.00423728813559322,0.008438818565400843,0.012448132780082987,0.025,0.0379746835443038,0.06779661016949153,0.06896551724137931,0.06278026905829596,0.07555555555555556,0.07174887892376682,0.07174887892376682,0.06696428571428571,0.048672566371681415,0.03508771929824561,0.03524229074889868,0.03070175438596491,0.04329004329004329,0.05084745762711865,0.049586776859504134,0.05,0.0546218487394958,0.05555555555555555,0.059322033898305086,0.05485232067510549,0.05084745762711865,0.05531914893617021,0.05531914893617021,0.05150214592274678,0.059574468085106386,0.05485232067510549,0.05416666666666667,0.058091286307053944,0.06938775510204082,0.08064516129032258,0.11693548387096774,0.16129032258064516,0.17374517374517376,0.17692307692307693,0.18461538461538463,0.1776061776061776,0.16091954022988506,0.149812734082397,0.14122137404580154,0.12260536398467432,0.12307692307692308,0.11406844106463879,0.1274131274131274,0.1411764705882353,0.14671814671814673,0.1596958174904943,0.15037593984962405,0.13602941176470587,0.12363636363636364,0.11231884057971014
9982,0.0685564254876226,0.15789473684210525,0.14349775784753363,0.16055045871559634,0.20833333333333334,0.21658986175115208,0.1963470319634703,0.1872146118721461,0.16517857142857142,0.14410480349344978,0.13100436681222707,0.09606986899563319,0.07391304347826087,0.047619047619047616,0.02608695652173913,0.01276595744680851,0.008438818565400843,0.012605042016806723,0.020833333333333332,0.028688524590163935,0.029166666666666667,0.029411764705882353,0.04149377593360996,0.04918032786885246,0.04878048780487805,0.045081967213114756,0.036290322580645164,0.032,0.015748031496062992,0.01171875,0.0078125,0.011904761904761904,0.016129032258064516,0.024096385542168676,0.02834008097165992,0.02857142857142857,0.036290322580645164,0.040983606557377046,0.0371900826446281,0.03829787234042553,0.03333333333333333,0.05,0.04435483870967742,0.048582995951417005,0.0371900826446281,0.03305785123966942,0.029045643153526972,0.029045643153526972,0.020242914979757085,0.012345679012345678,0.00816326530612245,0.00819672131147541,0.0040650406504065045,0.0,0.0,0.0,0.004132231404958678,0.004,0.004016064257028112,0.004032258064516129,0.004,0.004,0.004,0.008097165991902834,0.016129032258064516,0.015873015873015872,0.01195219123505976,0.011811023622047244,0.007782101167315175,0.011811023622047244,0.011857707509881422,0.007936507936507936,0.004,0.012096774193548387,0.012448132780082987,0.016,0.01568627450980392,0.015444015444015444,0.011764705882352941,0.011904761904761904,0.003937007874015748,0.00796812749003984,0.01984126984126984,0.02,0.01593625498007968
6522,0.134983835648745,0.28888888888888886,0.314410480349345,0.29694323144104806,0.31277533039647576,0.27312775330396477,0.2831858407079646,0.23788546255506607,0.19383259911894274,0.16216216216216217,0.1187214611872146,0.1050228310502283,0.0867579908675799,0.0945945945945946,0.08558558558558559,0.09210526315789473,0.09956709956709957,0.10964912280701754,0.11555555555555555,0.13100436681222707,0.1222707423580786,0.1288888888888889,0.125,0.09777777777777778,0.09130434782608696,0.09649122807017543,0.08225108225108226,0.0815450643776824,0.09282700421940929,0.10416666666666667,0.0823045267489712,0.08502024291497975,0.08641975308641975,0.075,0.07083333333333333,0.07083333333333333,0.08264462809917356,0.05785123966942149,0.04918032786885246,0.04417670682730924,0.040160642570281124,0.04365079365079365,0.05179282868525897,0.044715447154471545,0.05394190871369295,0.058091286307053944,0.06276150627615062,0.06276150627615062,0.05128205128205128,0.04219409282700422,0.0375,0.02880658436213992,0.02074688796680498,0.016597510373443983,0.012195121951219513,0.012295081967213115,0.012145748987854251,0.008032128514056224,0.00796812749003984,0.023715415019762844,0.03543307086614173,0.03488372093023256,0.034482758620689655,0.04230769230769231,0.04247104247104247,0.03816793893129771,0.03474903474903475,0.038910505836575876,0.027777777777777776,0.03557312252964427,0.03937007874015748,0.043478260869565216,0.0421455938697318,0.04797047970479705,0.05223880597014925,0.056179775280898875,0.06273062730627306,0.06296296296296296,0.08518518518518518,0.09363295880149813,0.07835820895522388,0.08208955223880597,0.08178438661710037,0.07894736842105263,0.06463878326996197
3521,0.187369245069567,0.39215686274509803,0.4496124031007752,0.488,0.4435483870967742,0.42338709677419356,0.4105691056910569,0.375,0.2908366533864542,0.2222222222222222,0.22672064777327935,0.1659919028340081,0.12648221343873517,0.09448818897637795,0.07751937984496124,0.06299212598425197,0.05928853754940711,0.060240963855421686,0.061224489795918366,0.044715447154471545,0.05220883534136546,0.05241935483870968,0.04878048780487805,0.04583333333333333,0.04184100418410042,0.04721030042918455,0.05106382978723404,0.05128205128205128,0.043478260869565216,0.0391304347826087,0.034334763948497854,0.034334763948497854,0.021551724137931036,0.017167381974248927,0.017543859649122806,0.021834061135371178,0.02654867256637168,0.02643171806167401,0.02654867256637168,0.02654867256637168,0.036036036036036036,0.02702702702702703,0.03125,0.030973451327433628,0.03571428571428571,0.04932735426008968,0.04888888888888889,0.056768558951965066,0.06578947368421052,0.06666666666666667,0.06222222222222222,0.07623318385650224,0.08444444444444445,0.07657657657657657,0.07657657657657657,0.0730593607305936,0.07239819004524888,0.06278026905829596,0.043859649122807015,0.048034934497816595,0.05652173913043478,0.06808510638297872,0.06578947368421052,0.08733624454148471,0.07488986784140969,0.07456140350877193,0.09130434782608696,0.0881057268722467,0.0782608695652174,0.08888888888888889,0.11764705882352941,0.10267857142857142,0.11504424778761062,0.11304347826086956,0.11504424778761062,0.11504424778761062,0.08035714285714286,0.09292035398230089,0.10526315789473684,0.10043668122270742,0.10256410256410256,0.10434782608695652,0.08547008547008547,0.09787234042553192,0.1111111111111111
9685,0.18660605105687902,0.364,0.4008097165991903,0.4489795918367347,0.49193548387096775,0.4497991967871486,0.42913385826771655,0.3715415019762846,0.31225296442687744,0.2570281124497992,0.20080321285140562,0.168,0.168,0.11290322580645161,0.10441767068273092,0.11155378486055777,0.11693548387096774,0.12648221343873517,0.12355212355212356,0.1169811320754717,0.11610486891385768,0.09433962264150944,0.1,0.12547528517110265,0.10687022900763359,0.12062256809338522,0.1245136186770428,0.10236220472440945,0.08835341365461848,0.10441767068273092,0.09561752988047809,0.08097165991902834,0.08979591836734693,0.09917355371900827,0.08438818565400844,0.075,0.06722689075630252,0.06926406926406926,0.06493506493506493,0.05752212389380531,0.053811659192825115,0.07079646017699115,0.08733624454148471,0.1013215859030837,0.09292035398230089,0.0945945945945946,0.08888888888888889,0.07589285714285714,0.05803571428571429,0.04405286343612335,0.0391304347826087,0.025974025974025976,0.034334763948497854,0.034482758620689655,0.03389830508474576,0.03734439834024896,0.028925619834710745,0.0375,0.0502092050209205,0.04979253112033195,0.0546218487394958,0.05416666666666667,0.04526748971193416,0.04048582995951417,0.03557312252964427,0.027777777777777776,0.031746031746031744,0.028112449799196786,0.020491803278688523,0.00816326530612245,0.0,0.0,0.003968253968253968,0.003968253968253968,0.008097165991902834,0.012145748987854251,0.02,0.03968253968253968,0.043137254901960784,0.051181102362204724,0.06324110671936758,0.06719367588932806,0.07421875,0.07279693486590039,0.09022556390977443
9712,0.142398641986074,0.2669683257918552,0.29385964912280704,0.30973451327433627,0.3130434782608696,0.3173913043478261,0.33905579399141633,0.3318777292576419,0.3076923076923077,0.25,0.1864406779661017,0.16877637130801687,0.15546218487394958,0.11587982832618025,0.1111111111111111,0.09663865546218488,0.09623430962343096,0.1,0.09583333333333334,0.11934156378600823,0.11428571428571428,0.11983471074380166,0.1115702479338843,0.10638297872340426,0.08936170212765958,0.0759493670886076,0.06224066390041494,0.04918032786885246,0.04564315352697095,0.040983606557377046,0.029411764705882353,0.024896265560165973,0.02857142857142857,0.0371900826446281,0.061224489795918366,0.08130081300813008,0.09236947791164658,0.09236947791164658,0.10743801652892562,0.09349593495934959,0.10588235294117647,0.11764705882352941,0.10894941634241245,0.10077519379844961,0.08171206225680934,0.09765625,0.10546875,0.12109375,0.13846153846153847,0.11538461538461539,0.12062256809338522,0.13618677042801555,0.12941176470588237,0.13026819923371646,0.1583011583011583,0.14772727272727273,0.1348314606741573,0.155893536121673,0.12075471698113208,0.13026819923371646,0.13584905660377358,0.12686567164179105,0.11194029850746269,0.09848484848484848,0.0946969696969697,0.11654135338345864,0.13257575757575757,0.14925373134328357,0.14855072463768115,0.16725978647686832,0.17204301075268819,0.17753623188405798,0.2,0.21403508771929824,0.22105263157894736,0.24210526315789474,0.25517241379310346,0.2558922558922559,0.26,0.24836601307189543,0.19344262295081968,0.16556291390728478,0.16943521594684385,0.15384615384615385,0.14093959731543623
2325,0.0845164107624441,0.2553191489361702,0.23829787234042554,0.23931623931623933,0.20987654320987653,0.2033195020746888,0.19665271966527198,0.2190082644628099,0.22916666666666666,0.1940928270042194,0.1729957805907173,0.1557377049180328,0.1510204081632653,0.13991769547325103,0.10743801652892562,0.0931174089068826,0.068,0.0703125,0.06299212598425197,0.07114624505928854,0.05905511811023622,0.048,0.03937007874015748,0.024,0.023166023166023165,0.02702702702702703,0.01937984496124031,0.011627906976744186,0.011811023622047244,0.01568627450980392,0.011764705882352941,0.00796812749003984,0.016,0.015873015873015872,0.023715415019762844,0.02766798418972332,0.028,0.028225806451612902,0.03643724696356275,0.02880658436213992,0.028688524590163935,0.02857142857142857,0.028225806451612902,0.024096385542168676,0.015748031496062992,0.015810276679841896,0.015748031496062992,0.023346303501945526,0.0234375,0.03515625,0.03875968992248062,0.04330708661417323,0.04330708661417323,0.055776892430278883,0.05138339920948617,0.046511627906976744,0.038314176245210725,0.03435114503816794,0.018796992481203006,0.011811023622047244,0.0038910505836575876,0.007518796992481203,0.007547169811320755,0.0037735849056603774,0.003745318352059925,0.0037174721189591076,0.007547169811320755,0.007434944237918215,0.01107011070110701,0.007407407407407408,0.007434944237918215,0.010948905109489052,0.014814814814814815,0.014814814814814815,0.01107011070110701,0.018315018315018316,0.021739130434782608,0.032846715328467155,0.043478260869565216,0.04332129963898917,0.04710144927536232,0.05454545454545454,0.05454545454545454,0.05776173285198556,0.040145985401459854
4860,0.0974267040845007,0.27467811158798283,0.31759656652360513,0.3418803418803419,0.3459915611814346,0.3389121338912134,0.3333333333333333,0.29918032786885246,0.25101214574898784,0.22709163346613545,0.192,0.1814516129032258,0.14634146341463414,0.11740890688259109,0.09274193548387097,0.07723577235772358,0.05714285714285714,0.02459016393442623,0.012,0.01568627450980392,0.015625,0.01568627450980392,0.023529411764705882,0.03137254901960784,0.03125,0.023622047244094488,0.019762845849802372,0.02390438247011952,0.032388663967611336,0.032520325203252036,0.03614457831325301,0.0392156862745098,0.04247104247104247,0.034482758620689655,0.03461538461538462,0.03125,0.023622047244094488,0.023715415019762844,0.01968503937007874,0.01968503937007874,0.023622047244094488,0.01968503937007874,0.027888446215139442,0.03187250996015936,0.028455284552845527,0.0205761316872428,0.02,0.020080321285140562,0.020080321285140562,0.016129032258064516,0.012048192771084338,0.00398406374501992,0.004016064257028112,0.004032258064516129,0.004016064257028112,0.00398406374501992,0.003952569169960474,0.00796812749003984,0.011764705882352941,0.023346303501945526,0.039525691699604744,0.04417670682730924,0.05138339920948617,0.05179282868525897,0.048,0.043137254901960784,0.05019305019305019,0.045627376425855515,0.0421455938697318,0.03529411764705882,0.03861003861003861,0.0421455938697318,0.03759398496240601,0.041666666666666664,0.03875968992248062,0.047058823529411764,0.04330708661417323,0.046875,0.04296875,0.05363984674329502,0.04597701149425287,0.056818181818181816,0.06343283582089553,0.06642066420664207,0.0599250936329588
658,0.170262290223036,0.46511627906976744,0.45454545454545453,0.42745098039215684,0.3852140077821012,0.38823529411764707,0.3828125,0.364,0.3319838056680162,0.30578512396694213,0.26422764227642276,0.248,0.25984251968503935,0.244,0.19678714859437751,0.192,0.17408906882591094,0.18326693227091634,0.1927710843373494,0.18699186991869918,0.15918367346938775,0.12955465587044535,0.10931174089068826,0.06666666666666667,0.075,0.06808510638297872,0.05907172995780591,0.0502092050209205,0.05128205128205128,0.043668122270742356,0.05726872246696035,0.048672566371681415,0.03982300884955752,0.03111111111111111,0.039301310043668124,0.03982300884955752,0.04,0.05357142857142857,0.0502283105022831,0.04035874439461883,0.04035874439461883,0.03636363636363636,0.05829596412556054,0.057777777777777775,0.05627705627705628,0.05106382978723404,0.05106382978723404,0.046413502109704644,0.06198347107438017,0.0653061224489796,0.06584362139917696,0.0759493670886076,0.08016877637130802,0.06866952789699571,0.06694560669456066,0.0546218487394958,0.0502092050209205,0.0371900826446281,0.05327868852459016,0.05416666666666667,0.06172839506172839,0.06995884773662552,0.07723577235772358,0.07661290322580645,0.07755102040816327,0.0942622950819672,0.11065573770491803,0.1,0.09465020576131687,0.08298755186721991,0.08677685950413223,0.0873015873015873,0.07874015748031496,0.0784313725490196,0.05747126436781609,0.05078125,0.0392156862745098,0.034482758620689655,0.02681992337164751,0.02631578947368421,0.022556390977443608,0.02702702702702703,0.04150943396226415,0.06037735849056604,0.0749063670411985
5494,0.159064146620221,0.40454545454545454,0.4170403587443946,0.43891402714932126,0.4104803493449782,0.4177777777777778,0.45739910313901344,0.4311111111111111,0.3876651982378855,0.3391304347826087,0.3231441048034934,0.27896995708154504,0.22083333333333333,0.17573221757322174,0.15546218487394958,0.13559322033898305,0.12552301255230125,0.10975609756097561,0.07936507936507936,0.05555555555555555,0.05179282868525897,0.031746031746031744,0.03543307086614173,0.036290322580645164,0.03734439834024896,0.05042016806722689,0.05416666666666667,0.04979253112033195,0.045454545454545456,0.05327868852459016,0.058577405857740586,0.045454545454545456,0.037037037037037035,0.03225806451612903,0.020242914979757085,0.011811023622047244,0.00392156862745098,0.012096774193548387,0.016194331983805668,0.024193548387096774,0.028225806451612902,0.03225806451612903,0.028225806451612902,0.02857142857142857,0.025,0.029166666666666667,0.03278688524590164,0.03225806451612903,0.048,0.068,0.072,0.08,0.09375,0.1183206106870229,0.14606741573033707,0.15298507462686567,0.15018315018315018,0.13970588235294118,0.1417910447761194,0.16287878787878787,0.17407407407407408,0.1684981684981685,0.15636363636363637,0.15636363636363637,0.15942028985507245,0.15808823529411764,0.14760147601476015,0.14285714285714285,0.13432835820895522,0.14074074074074075,0.15671641791044777,0.1590909090909091,0.155893536121673,0.12307692307692308,0.10810810810810811,0.10236220472440945,0.0846774193548387,0.06640625,0.049429657794676805,0.045112781954887216,0.04887218045112782,0.04119850187265917,0.04395604395604396,0.04797047970479705,0.0661764705882353
6836,0.124010664102389,0.34024896265560167,0.33613445378151263,0.32217573221757323,0.2768595041322314,0.2581967213114754,0.2716049382716049,0.25,0.20647773279352227,0.148,0.12890625,0.09375,0.07224334600760456,0.060836501901140684,0.0449438202247191,0.0299625468164794,0.019305019305019305,0.01937984496124031,0.023166023166023165,0.03461538461538462,0.030418250950570342,0.03773584905660377,0.049429657794676805,0.08045977011494253,0.10116731517509728,0.09055118110236221,0.10236220472440945,0.108,0.06692913385826772,0.07058823529411765,0.08171206225680934,0.07751937984496124,0.08949416342412451,0.08139534883720931,0.0842911877394636,0.0916030534351145,0.07662835249042145,0.0648854961832061,0.07924528301886792,0.05639097744360902,0.05791505791505792,0.057692307692307696,0.05384615384615385,0.046153846153846156,0.0390625,0.03571428571428571,0.01953125,0.01953125,0.015810276679841896,0.02,0.0199203187250996,0.032388663967611336,0.04048582995951417,0.06,0.0784313725490196,0.09727626459143969,0.10727969348659004,0.10526315789473684,0.11278195488721804,0.11610486891385768,0.11397058823529412,0.11524163568773234,0.0962962962962963,0.08455882352941177,0.08088235294117647,0.07777777777777778,0.08582089552238806,0.08582089552238806,0.08208955223880597,0.08745247148288973,0.08461538461538462,0.10606060606060606,0.1348314606741573,0.14232209737827714,0.14814814814814814,0.15185185185185185,0.18382352941176472,0.1948529411764706,0.21299638989169675,0.19784172661870503,0.18840579710144928,0.16304347826086957,0.17328519855595667,0.1444043321299639,0.14181818181818182
7420,0.14227155226981303,0.341991341991342,0.35964912280701755,0.34649122807017546,0.29955947136563876,0.3056768558951965,0.3026315789473684,0.24561403508771928,0.22807017543859648,0.20346320346320346,0.1829787234042553,0.17721518987341772,0.17721518987341772,0.13807531380753138,0.10970464135021098,0.08333333333333333,0.08298755186721991,0.08368200836820083,0.1,0.0860655737704918,0.09623430962343096,0.08786610878661087,0.0912863070539419,0.08438818565400844,0.1016260162601626,0.09349593495934959,0.09795918367346938,0.08502024291497975,0.07723577235772358,0.07258064516129033,0.06451612903225806,0.06772908366533864,0.05622489959839357,0.048,0.048582995951417005,0.056451612903225805,0.044534412955465584,0.036734693877551024,0.024793388429752067,0.0205761316872428,0.01652892561983471,0.01646090534979424,0.012048192771084338,0.012096774193548387,0.01195219123505976,0.016129032258064516,0.020080321285140562,0.02459016393442623,0.0375,0.028925619834710745,0.04048582995951417,0.036734693877551024,0.04081632653061224,0.044715447154471545,0.04838709677419355,0.04048582995951417,0.03225806451612903,0.03225806451612903,0.03278688524590164,0.024896265560165973,0.02880658436213992,0.012448132780082987,0.008298755186721992,0.004016064257028112,0.004016064257028112,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.003816793893129771,0.011406844106463879,0.019157088122605363,0.026515151515151516,0.0299625468164794,0.033582089552238806,0.04460966542750929,0.06367041198501873,0.06716417910447761
3028,0.20516630689380702,0.46153846153846156,0.42916666666666664,0.43037974683544306,0.4177215189873418,0.425531914893617,0.44871794871794873,0.38596491228070173,0.3288888888888889,0.2687224669603524,0.19213973799126638,0.13596491228070176,0.15283842794759825,0.14414414414414414,0.11504424778761062,0.09606986899563319,0.08733624454148471,0.09649122807017543,0.09734513274336283,0.11403508771929824,0.09012875536480687,0.11206896551724138,0.1459227467811159,0.17372881355932204,0.18803418803418803,0.19911504424778761,0.15789473684210525,0.14096916299559473,0.14537444933920704,0.13973799126637554,0.12389380530973451,0.13043478260869565,0.1282051282051282,0.14893617021276595,0.16806722689075632,0.2,0.23109243697478993,0.2301255230125523,0.21518987341772153,0.2,0.18907563025210083,0.1799163179916318,0.17573221757322174,0.1934156378600823,0.20588235294117646,0.2175732217573222,0.23109243697478993,0.2184873949579832,0.26141078838174275,0.26359832635983266,0.25523012552301255,0.24050632911392406,0.2157676348547718,0.20987654320987653,0.23140495867768596,0.20987654320987653,0.17813765182186234,0.1652892561983471,0.14227642276422764,0.145748987854251,0.11646586345381527,0.08870967741935484,0.072,0.06349206349206349,0.06374501992031872,0.05241935483870968,0.072,0.08300395256916997,0.07421875,0.06719367588932806,0.06274509803921569,0.06299212598425197,0.06719367588932806,0.0784313725490196,0.08032128514056225,0.06477732793522267,0.06967213114754098,0.05761316872427984,0.06504065040650407,0.05622489959839357,0.05179282868525897,0.06324110671936758,0.05058365758754864,0.06640625,0.08139534883720931
4950,0.20329902894445698,0.47126436781609193,0.4807692307692308,0.4474708171206226,0.4262948207171315,0.39920948616600793,0.39285714285714285,0.32936507936507936,0.26104417670682734,0.228,0.24,0.21739130434782608,0.21370967741935484,0.18292682926829268,0.1557377049180328,0.12757201646090535,0.1111111111111111,0.09836065573770492,0.07407407407407407,0.049586776859504134,0.04526748971193416,0.032388663967611336,0.0199203187250996,0.007874015748031496,0.003952569169960474,0.00398406374501992,0.00398406374501992,0.004032258064516129,0.008130081300813009,0.012096774193548387,0.016129032258064516,0.01639344262295082,0.016597510373443983,0.01652892561983471,0.020833333333333332,0.02109704641350211,0.02553191489361702,0.02553191489361702,0.029787234042553193,0.03347280334728033,0.029914529914529916,0.03347280334728033,0.029411764705882353,0.02145922746781116,0.017241379310344827,0.01282051282051282,0.01282051282051282,0.017167381974248927,0.01282051282051282,0.012658227848101266,0.01646090534979424,0.012396694214876033,0.012195121951219513,0.012295081967213115,0.02032520325203252,0.01652892561983471,0.012448132780082987,0.008130081300813009,0.008097165991902834,0.008064516129032258,0.008298755186721992,0.0125,0.012711864406779662,0.016877637130801686,0.016736401673640166,0.01702127659574468,0.0211864406779661,0.02109704641350211,0.025,0.024793388429752067,0.024793388429752067,0.024096385542168676,0.03187250996015936,0.031746031746031744,0.02857142857142857,0.0321285140562249,0.032,0.04081632653061224,0.0502092050209205,0.05394190871369295,0.0625,0.05394190871369295,0.06995884773662552,0.07755102040816327,0.09053497942386832
9561,0.166960208170349,0.3702127659574468,0.3826086956521739,0.3700440528634361,0.35344827586206895,0.3865546218487395,0.3375,0.26422764227642276,0.21666666666666667,0.18828451882845187,0.15450643776824036,0.12875536480686695,0.10256410256410256,0.11016949152542373,0.09691629955947137,0.08583690987124463,0.06896551724137931,0.0811965811965812,0.09282700421940929,0.07983193277310924,0.09016393442622951,0.0823045267489712,0.0743801652892562,0.07083333333333333,0.06694560669456066,0.046218487394957986,0.036290322580645164,0.01968503937007874,0.01968503937007874,0.019762845849802372,0.01606425702811245,0.004098360655737705,0.008097165991902834,0.00796812749003984,0.004081632653061225,0.00411522633744856,0.004081632653061225,0.0040650406504065045,0.016597510373443983,0.012448132780082987,0.012345679012345678,0.012605042016806723,0.00847457627118644,0.00823045267489712,0.008064516129032258,0.008064516129032258,0.012145748987854251,0.012145748987854251,0.008097165991902834,0.008064516129032258,0.008,0.00796812749003984,0.00398406374501992,0.00392156862745098,0.003968253968253968,0.00392156862745098,0.0,0.0,0.0,0.007936507936507936,0.01195219123505976,0.012096774193548387,0.012195121951219513,0.012195121951219513,0.012,0.0196078431372549,0.0196078431372549,0.01937984496124031,0.01937984496124031,0.023622047244094488,0.023715415019762844,0.02390438247011952,0.028112449799196786,0.024291497975708502,0.01639344262295082,0.0163265306122449,0.020491803278688523,0.016666666666666666,0.01680672268907563,0.028925619834710745,0.0326530612244898,0.03418803418803419,0.04741379310344827,0.05194805194805195,0.05128205128205128
