"IUID","Endemicity","Prev_Year2012","Prev_Year2013","Prev_Year2014","Prev_Year2015","Prev_Year2016","Prev_Year2017","Prev_Year2018","Lower_Bound_Year2012","Lower_Bound_Year2013","Lower_Bound_Year2014","Lower_Bound_Year2015","Lower_Bound_Year2016","Lower_Bound_Year2017","Lower_Bound_Year2018","Upper_Bound_Year2012","Upper_Bound_Year2013","Upper_Bound_Year2014","Upper_Bound_Year2015","Upper_Bound_Year2016","Upper_Bound_Year2017","Upper_Bound_Year2018"
"ETH19227","NA",0.23984962406015,0.23875,0.252408881441139,0.253650793650794,0.238450604122246,0.251582278481013,0.253744690364409,0.0475083056478405,0.053,0.0483676642052079,0.0524317121918721,0.0460160734787601,0.0428571428571429,0.0461538461538462,0.662661406025825,0.626894158473106,0.642857142857143,0.66007326007326,0.652884615384615,0.638848108413326,0.648177956628661
"ETH18984","NA",0.244871794871795,0.226969696969697,0.23875,0.233854166666667,0.23310502283105,0.234834558823529,0.23787488284911,0.083992845964677,0.0898826979472141,0.0822257551669316,0.0919004524886878,0.0872007042253521,0.0780048076923077,0.0869028448738594,0.632481040086674,0.622032193158954,0.653853658536585,0.63180133432172,0.656340405014465,0.616008316008316,0.637768465165008
"ETH18742","NA",0.208204334365325,0.201351351351351,0.211516155758078,0.1998361998362,0.213942307692308,0.210114942528736,0.206202046035806,0.0361015490533563,0.0344052692754746,0.038961038961039,0.0392763157894737,0.0379272151898734,0.0375,0.0344827586206897,0.581117230527144,0.579956741167988,0.596152084287677,0.622617354196301,0.602442647301535,0.606781701444623,0.614457831325301
"ETH19259","NA",0.183771106941839,0.157922077922078,0.17192118226601,0.18414188836724,0.173552123552124,0.18558106169297,0.187062937062937,0.025974025974026,0.0138698630136986,0.0255769230769231,0.0245751633986928,0.0253164556962025,0.0249390243902439,0.0142857142857143,0.684446190102121,0.645814863102999,0.662515060240964,0.658039329091961,0.671135045567523,0.6579780050164,0.661337760910816
"ETH19270","NA",0.126582278481013,0.111111111111111,0.119023526435619,0.121538461538462,0.121951219512195,0.129222011385199,0.13224043715847,0.0402364864864865,0.0509925558312655,0.0408324552160169,0.0359199509904023,0.0302578018995929,0.038513210927004,0.0289038579301898,0.570331325301205,0.500561797752809,0.491074882564244,0.54258358662614,0.494,0.517147707979626,0.509279204639602
"GMB47668","NA",0.172944944334299,0.170713938805245,0.180652680652681,0.176073131955485,0.175675675675676,0.186607142857143,0.169753086419753,0.026990990990991,0.0150856389986825,0.0247222222222222,0.0245751633986928,0.0240396881644224,0.0142460317460317,0.0150649350649351,0.647496790757381,0.645476190476191,0.639285714285714,0.636906377204885,0.657934668071654,0.638777908343126,0.638934426229508
"ZAF43277","NA",0.188270042194093,0.17766393442623,0.19316877152698,0.182575757575758,0.17046004842615,0.184320557491289,0.174442190669371,0.0325736325385694,0.0404864864864865,0.0345203488372093,0.0294117647058824,0.0266666666666667,0.0277397260273973,0.0259407259407259,0.623155737704918,0.606708673091179,0.646923076923077,0.634356961440776,0.634957983193277,0.616008316008316,0.615468324912553
"COD13982","NA",0.165611814345992,0.165611814345992,0.158633372048006,0.163484901076015,0.157010243277849,0.169047619047619,0.170622480967309,0.025974025974026,0.0138698630136986,0.0147058823529412,0.0245210727969349,0.0253164556962025,0.0142857142857143,0.0142857142857143,0.692939936775553,0.678461538461538,0.681536628945801,0.669565217391304,0.668055555555555,0.7,0.673491696447341
"GIN22609","NA",0.0382181110029211,0.030690737833595,0.0300768882858435,0.0318304626815265,0.0350985221674877,0.0361498257839721,0.032258064516129,0,0,0,0,0,0,0,0.234000721500721,0.203269617706237,0.20112676056338,0.208262987012987,0.213444302176696,0.230388888888889,0.205405405405405
"GIN22626","NA",0.0397507897507898,0.0289915966386555,0.0314980158730159,0.0327269484572855,0.0320020481310804,0.0363649720834558,0.0366071428571429,0,0,0,0,0,0,0,0.241742574257426,0.219926940639269,0.212092064582618,0.247222222222222,0.243243243243243,0.258455598455598,0.217567567567568
"NGA36611","NA",0.0425553319919517,0.0320020481310804,0.0387112887112887,0.0364745011086474,0.0393446852425181,0.0410958904109589,0.0405405405405405,0,0,0,0,0,0,0,0.20390010263428,0.165050468637347,0.164662602480555,0.169281385281385,0.188399106478034,0.205203619909502,0.189047619047619
"NGA36396","NA",0.0519568151147098,0.0422535211267606,0.0518360949395432,0.0490816019271304,0.0476190476190476,0.05,0.0515030946065429,0,0,0,0,0,0,0,0.257837014470678,0.220211093644734,0.261365219410262,0.247222222222222,0.247732478240953,0.243480322427691,0.236476566911349
"NGA36348","NA",0.037552808637146,0.0294181267575168,0.0325224748810153,0.0303030303030303,0.0336158192090395,0.0387112887112887,0.0382181110029211,0,0,0,0,0,0,0,0.222222222222222,0.183538732394366,0.19139703083365,0.189565217391304,0.216216216216216,0.218152173913043,0.217402945113788
"NGA36373","NA",0.036144578313253,0.0303030303030303,0.0298507462686567,0.0307692307692308,0.0291986359761296,0.0372685185185185,0.0347110754414125,0,0,0,0,0,0,0,0.18125,0.162489643744822,0.173391304347826,0.167073170731707,0.171305595408895,0.164207650273224,0.156371986222732
"RWA38123","NA",0.0458041958041958,0.0387112887112887,0.0413812785388128,0.0402702702702703,0.0444468832309043,0.0481927710843374,0.0457157784743992,0,0,0,0,0,0,0,0.237115384615385,0.219482496194825,0.212807511737089,0.226950819672131,0.216389466389466,0.226443661971831,0.217131942403761
"AGO02059","NA",0.0434782608695652,0.03125,0.0377373417721519,0.0392307692307692,0.0366726296958855,0.0402702702702703,0.0387112887112887,0,0,0,0,0,0,0,0.234000721500721,0.183538732394366,0.212807511737089,0.192231884057971,0.216216216216216,0.225,0.216281341582546
"AGO02136","NA",0.0422535211267606,0.03125,0.0344657317795773,0.0357598978288633,0.0408182154757497,0.0413812785388128,0.0397368421052632,0,0,0,0,0,0,0,0.215467775467775,0.178184420363934,0.205116570176811,0.194626865671642,0.200833333333333,0.218124084025403,0.191428571428571
"AGO02158","NA",0.0428571428571429,0.0342505854800937,0.0380986937590711,0.0379746835443038,0.0379746835443038,0.04,0.0405405405405405,0,0,0,0,0,0,0,0.196165327210103,0.179503889005676,0.182991202346041,0.181135661677358,0.189411764705882,0.218152173913043,0.201686746987952
"AGO02184","NA",0.0422535211267606,0.0303030303030303,0.0322664584959667,0.0283702213279678,0.0316624895572264,0.0377373417721519,0.036144578313253,0,0,0,0,0,0,0,0.175950292397661,0.152884615384615,0.160666666666667,0.155344655344655,0.180361990950226,0.169396626673622,0.168032786885246
"MDG27946","NA",0.0458041958041958,0.0377492877492877,0.0378552663004538,0.0389676113360324,0.0402847873107426,0.0413812785388128,0.0428571428571429,0,0,0,0,0,0,0,0.223287671232877,0.198758339510749,0.200481927710843,0.200779220779221,0.214478764478764,0.225,0.216867469879518
"SWZ45431","NA",0.0465144230769231,0.0400071123755334,0.0406784335355764,0.0410958904109589,0.046606334841629,0.0434782608695652,0.0457157784743992,0,0,0,0,0,0,0,0.234000721500721,0.219338196050525,0.200481927710843,0.223982456140351,0.214478764478764,0.225876623376623,0.224465510286406
"SWZ45442","NA",0.0408182154757497,0.0300768882858435,0.0317460317460317,0.0323508894314615,0.0370426829268293,0.0379807692307692,0.0379746835443038,0,0,0,0,0,0,0,0.25,0.222138798701299,0.212092064582618,0.230880713489409,0.233874755381605,0.253352112676056,0.244169729368527
"SWZ45445","NA",0.0419600938967136,0.0333425951653237,0.038961038961039,0.0375058602906704,0.0362287210824967,0.0379746835443038,0.0394736842105263,0,0,0,0,0,0,0,0.20390010263428,0.1734375,0.171619047619048,0.178940639269406,0.190886075949367,0.206354515050167,0.19
"SWZ45447","NA",0.0379746835443038,0.0303030303030303,0.0279843444227006,0.0310096153846154,0.0339946070878274,0.032258064516129,0.0285714285714286,0,0,0,0,0,0,0,0.223287671232877,0.180010814708003,0.164904051172708,0.187402985074627,0.192058823529412,0.225,0.215532900834106
"SWZ45448","NA",0.0422535211267606,0.03125,0.0307765151515152,0.0310096153846154,0.0330781848004374,0.0387241838774151,0.036590807675145,0,0,0,0,0,0,0,0.232965664472514,0.199853801169591,0.178455790784558,0.181340579710145,0.212337662337662,0.225166666666667,0.203970893970894
"SWZ45450","NA",0.0451153324287653,0.0402702702702703,0.0409561084707856,0.0408182154757497,0.0397368421052632,0.0405479452054795,0.04,0,0,0,0,0,0,0,0.262565789473684,0.261098398169336,0.277777777777778,0.278571428571429,0.268007629616785,0.262100456621004,0.240390243902439
"MOZ33157","NA",0.0437979539641944,0.0384615384615385,0.0405405405405405,0.0387112887112887,0.0390883626177744,0.043167701863354,0.0397368421052632,0,0,0,0,0,0,0,0.235375816993464,0.222666666666667,0.201794871794872,0.22689156626506,0.242895752895753,0.236326109391125,0.219180722891566
"MOZ33137","NA",0.0487539556962025,0.036038961038961,0.0410958904109589,0.0408182154757497,0.0408182154757497,0.0457277240658479,0.0481997677119628,0,0,0,0,0,0,0,0.250742574257426,0.246753246753247,0.271845574387947,0.250793650793651,0.241131020877856,0.272639225181598,0.276447368421053
"MOZ33125","NA",0.0402847873107426,0.030690737833595,0.0315929497838377,0.0307692307692308,0.0355141496217428,0.0363649720834558,0.0338993871297242,0,0,0,0,0,0,0,0.194880030228604,0.152565913370998,0.164904051172708,0.178329528158295,0.206127450980392,0.218124084025403,0.191428571428571
"MOZ33151","NA",0.0336158192090395,0.025974025974026,0.0277777777777778,0.0277777777777778,0.0285772606654419,0.0320020481310804,0.0342868338557994,0,0,0,0,0,0,0,0.145910973084886,0.130724637681159,0.132691742580076,0.123095823095823,0.123458904109589,0.149368199368199,0.124002382370459
"CAF09645","NA",0.0379746835443038,0.030690737833595,0.0306154326772883,0.0310096153846154,0.0339946070878274,0.0365853658536585,0.0340909090909091,0,0,0,0,0,0,0,0.176644736842105,0.1535,0.164662602480555,0.169090909090909,0.190064158141148,0.166901408450704,0.164427860696517
"ZMB50849","NA",0.0458041958041958,0.0327868852459016,0.0375,0.0379746835443038,0.0377373417721519,0.0397368421052632,0.0394736842105263,0,0,0,0,0,0,0,0.233919022154316,0.212058653289601,0.2,0.191933638443936,0.218689057421452,0.218124084025403,0.191428571428571
"ZMB50845","NA",0.0422535211267606,0.030690737833595,0.0346861255497801,0.0325224748810153,0.0324789325842697,0.0375,0.036590807675145,0,0,0,0,0,0,0,0.162339388568897,0.136111111111111,0.13281627719581,0.137012987012987,0.128790389395195,0.139864864864865,0.125932835820895
"ZMB53170","NA",0.0416666666666667,0.0303030303030303,0.0298573975044563,0.0325224748810153,0.03125,0.0336348219332956,0.0338030851266425,0,0,0,0,0,0,0,0.234000721500721,0.198758339510749,0.2,0.190344438170525,0.216389466389466,0.224747191011236,0.204119179420384
"TZA46536","NA",0.0422535211267606,0.0303030303030303,0.0376179245283019,0.0375058602906704,0.03125,0.0361498257839721,0.0339946070878274,0,0,0,0,0,0,0,0.240615384615385,0.224418604651163,0.205464109960971,0.203684210526316,0.214285714285714,0.253571428571428,0.242857142857143
"TZA46567","NA",0.0379746835443038,0.0298507462686567,0.031024531024531,0.0307692307692308,0.0339946070878274,0.0357142857142857,0.0296442687747036,0,0,0,0,0,0,0,0.206837606837607,0.171755587599135,0.17167701863354,0.170003607503607,0.189873417721519,0.205203619909502,0.200634920634921
"TZA46558","NA",0.0307765151515152,0.025974025974026,0.0273972602739726,0.0266666666666667,0.0277777777777778,0.0277777777777778,0.0283702213279678,0,0,0,0,0,0,0,0.16508484325568,0.148648648648649,0.157291666666667,0.15100105374078,0.15506161971831,0.160129032258065,0.155854530166071
"TZA46515","NA",0.0285714285714286,0.0171052631578947,0.0258075258075258,0.0254787406686141,0.0264912280701754,0.0263203463203463,0.024390243902439,0,0,0,0,0,0,0,0.234000721500721,0.182320790414126,0.20112676056338,0.202666666666667,0.216389466389466,0.225,0.222972972972973
"TZA46538","NA",0.0392173615857826,0.0303030303030303,0.0313369333987891,0.031342062193126,0.0314144736842105,0.0349025974025974,0.0310096153846154,0,0,0,0,0,0,0,0.192163276916513,0.153938356164384,0.173982683982684,0.15974025974026,0.188399106478034,0.173888888888889,0.172547425474255
"KEN54174","NA",0.0359294320137694,0.0287784679089027,0.0296312554872695,0.0307692307692308,0.0294181267575168,0.0307692307692308,0.032238547968885,0,0,0,0,0,0,0,0.178147901399067,0.154899894625922,0.171619047619048,0.171049840933192,0.190003723008191,0.172625496569158,0.167391304347826
"KEN54130","NA",0.0494128412383712,0.0416666666666667,0.0413812785388128,0.0384678612526714,0.0411665019065104,0.0425553319919517,0.043900481540931,0,0,0,0,0,0,0,0.217971217971218,0.219926940639269,0.211267605633803,0.224504195270786,0.218689057421452,0.224747191011236,0.222972972972973
"KEN54093","NA",0.0400071123755334,0.0305361305361305,0.0350214416989994,0.0379746835443038,0.0314980158730159,0.0382181110029211,0.04,0,0,0,0,0,0,0,0.238586956521739,0.205742145178765,0.212807511737089,0.209679653679654,0.225483568075117,0.225166666666667,0.217402945113788
"KEN54088","NA",0.0461538461538462,0.036038961038961,0.0402702702702703,0.0364745011086474,0.038961038961039,0.0405479452054795,0.038961038961039,0,0,0,0,0,0,0,0.257837014470678,0.228418604651163,0.230027397260274,0.250581395348837,0.227809523809524,0.253925925925926,0.246593132894503
"KEN54229","NA",0.0444468832309043,0.0384615384615385,0.0382181110029211,0.0408182154757497,0.0392173615857826,0.0434782608695652,0.0454545454545455,0,0,0,0,0,0,0,0.233200152207001,0.199549387166546,0.200481927710843,0.226666666666667,0.218689057421452,0.225166666666667,0.214543889845095
"KEN54232","NA",0.0382181110029211,0.030690737833595,0.0368112014453478,0.0307692307692308,0.0342868338557994,0.0375,0.0392307692307692,0,0,0,0,0,0,0,0.223287671232877,0.212058653289601,0.195,0.188779220779221,0.200833333333333,0.212612755182782,0.20027027027027
"KEN54047","NA",0.0410958904109589,0.032258064516129,0.0313369333987891,0.0320864790665751,0.0340909090909091,0.0375,0.0329829648423342,0,0,0,0,0,0,0,0.196863136863137,0.179503889005676,0.174767641996557,0.169021222679759,0.193436073059361,0.170779342723005,0.191146881287726
"KEN54224","NA",0.0461538461538462,0.0400071123755334,0.0428571428571429,0.0434782608695652,0.0410958904109589,0.0416666666666667,0.0473389355742297,0,0,0,0,0,0,0,0.262368742368742,0.24438282647585,0.260400421496312,0.250675675675676,0.223809523809524,0.251153846153846,0.248164878599661
"KEN54218","NA",0.051064754454585,0.0429339477726575,0.0507401845097619,0.0536674347158218,0.0472470238095238,0.0512857977790766,0.051948051948052,0.0111111111111111,0,0,0,0,0,0,0.262565789473684,0.246213786213786,0.230436781609195,0.241358024691358,0.238336347197107,0.250925925925926,0.244169729368527
"KEN54208","NA",0.0434782608695652,0.0325224748810153,0.0382181110029211,0.0382181110029211,0.0400071123755334,0.0428658909981629,0.0405405405405405,0,0,0,0,0,0,0,0.257770124838571,0.219338196050525,0.230027397260274,0.227076923076923,0.214478764478764,0.240054361255251,0.217402945113788
"COD13988","NA",0.0506329113924051,0.0422535211267606,0.0444468832309043,0.0419600938967136,0.0464260057471264,0.0490963855421687,0.049390243902439,0,0,0,0,0,0,0,0.263826232247285,0.24444276653579,0.263162393162393,0.250675675675676,0.25,0.271186440677966,0.250316455696203
"COD14014","NA",0.0416666666666667,0.0310096153846154,0.0296312554872695,0.0355042016806723,0.0384615384615385,0.0408182154757497,0.0310096153846154,0,0,0,0,0,0,0,0.215467775467775,0.178184420363934,0.172467532467532,0.187402985074627,0.200833333333333,0.207766027759418,0.2
"COD13847","NA",0.0507401845097619,0.0425553319919517,0.0458041958041958,0.0405405405405405,0.0414518900343643,0.046875,0.0457157784743992,0,0,0,0,0,0,0,0.223376623376623,0.18987676056338,0.178455790784558,0.188968202465931,0.214652014652015,0.224747191011236,0.222972972972973
"COD14335","NA",0.0447860962566845,0.0375058602906704,0.0372685185185185,0.0377373417721519,0.0411665019065104,0.0428658909981629,0.0397368421052632,0,0,0,0,0,0,0,0.206153846153846,0.179944029850746,0.175324675324675,0.189565217391304,0.208712121212121,0.212989130434783,0.20027027027027
"COD13858","NA",0.0473389355742297,0.0411036036036036,0.0421099290780142,0.04,0.0444468832309043,0.05,0.0490816019271304,0,0,0,0,0,0,0,0.28955857385399,0.269732221246708,0.274206349206349,0.266984126984127,0.24747191011236,0.271186440677966,0.250316455696203
"COD14278","NA",0.0434782608695652,0.0310096153846154,0.0320020481310804,0.0370426829268293,0.0379746835443038,0.0389676113360324,0.0402702702702703,0,0,0,0,0,0,0,0.162339388568897,0.152565913370998,0.133932461873638,0.139222126188418,0.156478658536585,0.158771929824561,0.145647773279352
"COD14289","NA",0.0444468832309043,0.0377492877492877,0.0444468832309043,0.0364745011086474,0.0394736842105263,0.0422535211267606,0.0402702702702703,0,0,0,0,0,0,0,0.307168831168831,0.248164878599661,0.273232323232323,0.25746996996997,0.239285714285714,0.266267123287671,0.248164878599661
"COD14244","NA",0.0472470238095238,0.0422535211267606,0.0445054945054945,0.0405479452054795,0.0447761194029851,0.047352199495657,0.0465144230769231,0,0,0,0,0,0,0,0.31259328358209,0.292619311875694,0.311475761475761,0.287142857142857,0.315452876376989,0.315115207373272,0.305714285714286
"COD14293","NA",0.0454649827784156,0.0400071123755334,0.0409561084707856,0.0408182154757497,0.0397787144362487,0.043167701863354,0.0461538461538462,0,0,0,0,0,0,0,0.250742574257426,0.224443356985564,0.260400421496312,0.232769726247987,0.223684210526316,0.259259259259259,0.244187519797276
"COD14132","NA",0.0465144230769231,0.0400071123755334,0.0447860962566845,0.0410958904109589,0.0394736842105263,0.0453146374829001,0.042329093799682,0,0,0,0,0,0,0,0.195215100965759,0.166695205479452,0.171746031746032,0.189565217391304,0.20672268907563,0.218152173913043,0.20027027027027
"COD14141","NA",0.0382181110029211,0.0298507462686567,0.036590807675145,0.0340953118946145,0.0377373417721519,0.0375058602906704,0.0373864430468204,0,0,0,0,0,0,0,0.233919022154316,0.219482496194825,0.2,0.186840579710145,0.222535211267606,0.22653290529695,0.217846153846154
"COD14135","NA",0.0422535211267606,0.0333425951653237,0.0394805194805195,0.0394805194805195,0.0388386123680241,0.0394736842105263,0.0419600938967136,0,0,0,0,0,0,0,0.234000721500721,0.219178082191781,0.218820512820513,0.22689156626506,0.225483568075117,0.235708367854184,0.218153695864539
"COD13984","NA",0.0444468832309043,0.0379807692307692,0.0409561084707856,0.0426321369074663,0.0460654288240495,0.0425724637681159,0.0428571428571429,0,0,0,0,0,0,0,0.247692307692308,0.222666666666667,0.212807511737089,0.231766381766382,0.214478764478764,0.235498903508772,0.229927488464074
"COD14169","NA",0.0370596309287784,0.0283702213279678,0.0294117647058824,0.0307692307692308,0.032258064516129,0.032258064516129,0.0323508894314615,0,0,0,0,0,0,0,0.202866716306776,0.171755587599135,0.174703557312253,0.172888888888889,0.192083259206547,0.166901408450704,0.181183970856102
"COD14070","NA",0.0422535211267606,0.03125,0.0394805194805195,0.0344827586206897,0.0330781848004374,0.0372685185185185,0.0387112887112887,0,0,0,0,0,0,0,0.223376623376623,0.183538732394366,0.201951219512195,0.226666666666667,0.216216216216216,0.225,0.214543889845095
"COD14084","NA",0.0425553319919517,0.0317540322580645,0.0382181110029211,0.0351909184726522,0.0387112887112887,0.0422535211267606,0.0408182154757497,0,0,0,0,0,0,0,0.138242753623188,0.129926595143986,0.122084864684263,0.11724299796589,0.136327503974563,0.153623188405797,0.141630993150685
"COD14089","NA",0.0416666666666667,0.0320020481310804,0.0372685185185185,0.0351909184726522,0.0362287210824967,0.0394736842105263,0.0394736842105263,0,0,0,0,0,0,0,0.20381694255112,0.172495719178082,0.197272727272727,0.2,0.193436073059361,0.206281771968046,0.189047619047619
"COD14081","NA",0.0434782608695652,0.0333425951653237,0.0379807692307692,0.0351909184726522,0.0382181110029211,0.0379807692307692,0.037037037037037,0,0,0,0,0,0,0,0.181902985074627,0.137087087087087,0.155021035302725,0.172946859903382,0.172229965156794,0.169503980404164,0.168888888888889
"COD14297","NA",0.0434782608695652,0.0317540322580645,0.0379746835443038,0.0348884381338742,0.0342868338557994,0.0377373417721519,0.0378552663004538,0,0,0,0,0,0,0,0.234000721500721,0.18140073316612,0.19469696969697,0.2,0.208928571428571,0.225,0.215079365079365
"COD14092","NA",0.0291986359761296,0.0240998838559814,0.0287784679089027,0.0268468468468469,0.0273972602739726,0.0294181267575168,0.0303099885189437,0,0,0,0,0,0,0,0.223287671232877,0.179944029850746,0.19612676056338,0.183279220779221,0.212530712530713,0.225166666666667,0.20027027027027
"COD14072","NA",0.046875,0.0405405405405405,0.0488095238095238,0.0432445067788686,0.0413812785388128,0.0466933139534884,0.0490816019271304,0.0105882352941177,0,0,0,0.0118378812199037,0,0,0.2617004048583,0.228055037313433,0.260400421496312,0.256756756756757,0.245153707052441,0.288904109589041,0.265085638998682
"ETH18494","NA",0.0444468832309043,0.0341905318527177,0.0375,0.0375058602906704,0.0382181110029211,0.0434782608695652,0.0447860962566845,0,0,0,0,0,0,0,0.241,0.219482496194825,0.202666666666667,0.202666666666667,0.222535211267606,0.239778672032193,0.219783197831978
"ETH19113","NA",0.0425553319919517,0.0387112887112887,0.0372685185185185,0.0392576120424222,0.038961038961039,0.0434782608695652,0.0402702702702703,0,0,0,0,0,0,0,0.241,0.220923520923521,0.211935716865294,0.229708306911858,0.223809523809524,0.246052631578947,0.230440967283073
"ETH19060","NA",0.036144578313253,0.0287784679089027,0.0294117647058824,0.0307692307692308,0.0279733959311424,0.037037037037037,0.0310096153846154,0,0,0,0,0,0,0,0.215467775467775,0.179503889005676,0.171746031746032,0.188405797101449,0.213444302176696,0.211879975505205,0.191146881287726
"ETH19053","NA",0.0387241838774151,0.0294181267575168,0.0294117647058824,0.0315824468085106,0.0339080459770115,0.0361498257839721,0.0315824468085106,0,0,0,0,0,0,0,0.162339388568897,0.148587570621469,0.152565913370998,0.153846153846154,0.133126550868486,0.138152536097742,0.14720027481965
"ETH19108","NA",0.0387112887112887,0.0300768882858435,0.0294117647058824,0.0310096153846154,0.0341905318527177,0.0377373417721519,0.0338145896656535,0,0,0,0,0,0,0,0.223376623376623,0.212058653289601,0.20112676056338,0.187402985074627,0.212121212121212,0.225684691011236,0.208102345415778
"ETH19080","NA",0.0422535211267606,0.0307692307692308,0.0306154326772883,0.0320864790665751,0.0402847873107426,0.0410958904109589,0.0387112887112887,0,0,0,0,0,0,0,0.190288461538461,0.172495719178082,0.174603174603175,0.17457729468599,0.214478764478764,0.212989130434783,0.180241648898365
"ETH19067","NA",0.0416666666666667,0.03125,0.0353381374722838,0.0340953118946145,0.0341905318527177,0.0370426829268293,0.0330601092896175,0,0,0,0,0,0,0,0.251984126984127,0.231172761664565,0.205742145178765,0.230631451123254,0.219441517386723,0.234951013898382,0.230440967283073
"ETH18937","NA",0.0441176470588235,0.0317540322580645,0.0382305194805195,0.0344217151848938,0.0387112887112887,0.0410958904109589,0.0376179245283019,0,0,0,0,0,0,0,0.203057701791879,0.169300176056338,0.173460317460317,0.170991869918699,0.193436073059361,0.169396626673622,0.180082918739635
"ETH18827","NA",0.0425553319919517,0.03125,0.0405405405405405,0.0377373417721519,0.0341905318527177,0.0382305194805195,0.0327956989247312,0,0,0,0,0,0,0,0.194029850746269,0.169217939214233,0.172467532467532,0.169339356295878,0.177742448330684,0.173888888888889,0.191165413533835
"ETH19196","NA",0.0447761194029851,0.0369318181818182,0.04,0.0402702702702703,0.0387112887112887,0.0416666666666667,0.0444468832309043,0,0,0,0,0,0,0,0.196165327210103,0.179944029850746,0.189317889317889,0.17457729468599,0.208552631578947,0.205203619909502,0.191165413533835
"ETH18543","NA",0.0507401845097619,0.0419600938967136,0.0427051671732523,0.0441176470588235,0.0451991828396323,0.0484866294446077,0.0485008818342152,0,0,0,0,0,0,0,0.257837014470678,0.222950819672131,0.260635464231355,0.241666666666667,0.25475129256552,0.261025641025641,0.250202922077922
"ETH18665","NA",0.0384615384615385,0.0303030303030303,0.0363649720834558,0.0359294320137694,0.0320020481310804,0.0372685185185185,0.0394736842105263,0,0,0,0,0,0,0,0.223376623376623,0.18987676056338,0.182555282555282,0.194626865671642,0.200833333333333,0.224747191011236,0.201621621621622
"ETH18738","NA",0.0416666666666667,0.0303030303030303,0.0325224748810153,0.0336348219332956,0.0339946070878274,0.038961038961039,0.0372685185185185,0,0,0,0,0,0,0,0.232965664472514,0.180930871956009,0.173204633204633,0.175188405797101,0.212337662337662,0.205203619909502,0.189047619047619
"ETH18986","NA",0.0451153324287653,0.0372685185185185,0.0402702702702703,0.0394805194805195,0.0339946070878274,0.0387241838774151,0.0402702702702703,0,0,0,0,0,0,0,0.2365,0.212058653289601,0.211267605633803,0.226950819672131,0.218376068376068,0.239778672032193,0.222972972972973
"ETH19007","NA",0.0451153324287653,0.0339946070878274,0.0461647727272727,0.0402702702702703,0.0379807692307692,0.0410958904109589,0.0387241838774151,0,0,0,0,0,0,0,0.215467775467775,0.212058653289601,0.194444444444444,0.186840579710145,0.212703962703963,0.210628019323671,0.201538461538461
"ETH18956","NA",0.0411036036036036,0.0339946070878274,0.0375,0.0405405405405405,0.0394736842105263,0.0437979539641944,0.0460654288240495,0,0,0,0,0,0,0,0.215467775467775,0.18987676056338,0.212807511737089,0.228074074074074,0.218689057421452,0.227061403508772,0.218153695864539
"ETH18792","NA",0.0408182154757497,0.0300768882858435,0.0303030303030303,0.0357193479801559,0.032258064516129,0.0370426829268293,0.03125,0,0,0,0,0,0,0,0.162339388568897,0.137290715372907,0.122576610381488,0.128738865447726,0.131588999236058,0.137176560121766,0.119642857142857
"ETH18939","NA",0.0447860962566845,0.0327868852459016,0.0382305194805195,0.0392307692307692,0.0413812785388128,0.0410958904109589,0.0416666666666667,0,0,0,0,0,0,0,0.2617004048583,0.246176142697882,0.265672860935266,0.258462033462033,0.248660200558935,0.253925925925926,0.247394377774125
"ETH18938","NA",0.0419600938967136,0.0310096153846154,0.0365853658536585,0.0372685185185185,0.0329829648423342,0.0359294320137694,0.03125,0,0,0,0,0,0,0,0.18080985915493,0.152565913370998,0.15506161971831,0.154899894625922,0.171305595408895,0.161827956989247,0.15506161971831
"ETH18778","NA",0.0434782608695652,0.0314980158730159,0.0375,0.0368222891566265,0.0382181110029211,0.0397368421052632,0.0434873949579832,0,0,0,0,0,0,0,0.264134615384615,0.232644333570919,0.26027397260274,0.250581395348837,0.279519368723099,0.272834919897841,0.257142857142857
"ETH18867","NA",0.0413812785388128,0.038961038961039,0.038961038961039,0.037037037037037,0.0379746835443038,0.0425553319919517,0.0394736842105263,0,0,0,0,0,0,0,0.235375816993464,0.190667808219178,0.190873015873016,0.18027397260274,0.212703962703963,0.224747191011236,0.201538461538461
"ETH18763","NA",0.0769230769230769,0.0634920634920635,0.0625,0.061352002408913,0.0652544177134341,0.0641025641025641,0.056578104993598,0.0122875816993464,0.013680118474639,0,0.0126424050632911,0.0107142857142857,0,0,0.240657534246575,0.219338196050525,0.212807511737089,0.227684210526316,0.218820512820513,0.226443661971831,0.222972972972973
"ETH18993","NA",0.0465144230769231,0.0402702702702703,0.0416666666666667,0.0416666666666667,0.0441271901362751,0.0453146374829001,0.0454649827784156,0.0108433734939759,0.0120481927710843,0,0,0,0,0,0.175462304409673,0.152777777777778,0.164904051172708,0.158730158730159,0.154929577464789,0.170446009389671,0.147332317073171
"ETH18652","NA",0.046606334841629,0.0400071123755334,0.0444468832309043,0.0404722904722905,0.0441176470588235,0.0457277240658479,0.0496913580246914,0,0,0,0,0,0,0,0.292540322580645,0.281879335715787,0.309022257551669,0.287563559322034,0.288488700564972,0.289673340358272,0.293235653235653
"ETH19280","NA",0.0422535211267606,0.0327868852459016,0.0376179245283019,0.0329829648423342,0.0353136684669713,0.0397368421052632,0.0387112887112887,0,0,0,0,0,0,0,0.195406086450862,0.162693498452012,0.17167701863354,0.174055555555556,0.1917194092827,0.205203619909502,0.180241648898365
