IUID,Endemicity,Prev_Year2000,Prev_Year2001,Prev_Year2002,Prev_Year2003,Prev_Year2004,Prev_Year2005,Prev_Year2006,Prev_Year2007,Prev_Year2008,Prev_Year2009,Prev_Year2010,Prev_Year2011,Prev_Year2012,Prev_Year2013,Prev_Year2014,Prev_Year2015,Prev_Year2016,Prev_Year2017,Prev_Year2018,Lower_Bound_Year2000,Lower_Bound_Year2001,Lower_Bound_Year2002,Lower_Bound_Year2003,Lower_Bound_Year2004,Lower_Bound_Year2005,Lower_Bound_Year2006,Lower_Bound_Year2007,Lower_Bound_Year2008,Lower_Bound_Year2009,Lower_Bound_Year2010,Lower_Bound_Year2011,Lower_Bound_Year2012,Lower_Bound_Year2013,Lower_Bound_Year2014,Lower_Bound_Year2015,Lower_Bound_Year2016,Lower_Bound_Year2017,Lower_Bound_Year2018,Upper_Bound_Year2000,Upper_Bound_Year2001,Upper_Bound_Year2002,Upper_Bound_Year2003,Upper_Bound_Year2004,Upper_Bound_Year2005,Upper_Bound_Year2006,Upper_Bound_Year2007,Upper_Bound_Year2008,Upper_Bound_Year2009,Upper_Bound_Year2010,Upper_Bound_Year2011,Upper_Bound_Year2012,Upper_Bound_Year2013,Upper_Bound_Year2014,Upper_Bound_Year2015,Upper_Bound_Year2016,Upper_Bound_Year2017,Upper_Bound_Year2018
COD14139,High prevalence (50% and above),0.029850746,0.03030303,0.028174603,0.025974026,0.025158228,0.027777778,0.027587519,0.030550373,0.026144908,0.027973396,0.027777778,0.026666667,0.016671298,0.015384615,0.015151515,0.020135566,0.014285714,0.023542446,0.014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23476431,0.250673077,0.218040123,0.251371951,0.231420619,0.221060606,0.223431373,0.251221264,0.247007515,0.287590981,0.243484001,0.232396116,0.237888266,0.210908319,0.237349624,0.189215133,0.241594828,0.189362319,0.160740546
COD14137,High prevalence (50% and above),0.032522475,0.02739726,0.026666667,0.027783137,0.024695122,0.027212144,0.027973396,0.03030303,0.026671408,0.029850746,0.03030303,0.027027027,0.025974026,0.027777778,0.02741784,0.028778468,0.023809524,0.025974026,0.019577206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295675933,0.290785104,0.327729885,0.289704375,0.31581247,0.304119198,0.243265601,0.271272134,0.325071721,0.307441558,0.274118046,0.263958333,0.24749231,0.257430704,0.298926074,0.251190476,0.320125,0.284254979,0.31373655
COD13933,High prevalence (50% and above),0.066666667,0.056740443,0.060619977,0.063492063,0.055946792,0.055946792,0.056382768,0.064518815,0.059612651,0.058397272,0.058823529,0.060606061,0.052631579,0.057154521,0.055116915,0.046785226,0.050632911,0.050957481,0.048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472426948,0.467118506,0.485227273,0.426875,0.500641026,0.421240602,0.466459627,0.458482316,0.458333333,0.443393411,0.4171875,0.488637925,0.46875,0.46875,0.506890625,0.494179894,0.434188312,0.545450301,0.457402597
COD13953,High prevalence (50% and above),0.049691358,0.050641026,0.052177858,0.053333333,0.047947172,0.046164773,0.047619048,0.053812741,0.04772296,0.044446883,0.043797954,0.048199768,0.047619048,0.046886447,0.043487395,0.042857143,0.040540541,0.042857143,0.042555332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574575792,0.503171642,0.527142857,0.524624015,0.561258314,0.558910991,0.652418861,0.603492647,0.559092664,0.486991652,0.59390625,0.572465438,0.613021101,0.550096154,0.600566038,0.494331984,0.553148426,0.571733757,0.545454545
COD13944,Low prevalence (less than 20%),0.053371286,0.056349206,0.059262511,0.058481532,0.055946792,0.050632911,0.047768281,0.054945055,0.054794521,0.055946792,0.059372798,0.062114198,0.054804805,0.054794521,0.051948052,0.043478261,0.047905909,0.044776119,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378527206,0.372202381,0.374642857,0.418050922,0.354747055,0.361404969,0.370135135,0.321475626,0.37360119,0.396825397,0.364819427,0.375422297,0.398203782,0.351004739,0.405063291,0.446956522,0.371449772,0.363953488,0.392913608
COD13949,Low prevalence (less than 20%),0.068995051,0.055441741,0.068337484,0.066251316,0.064477096,0.062114198,0.06097561,0.065384615,0.059612651,0.061538462,0.060661765,0.07299659,0.06622807,0.059882387,0.051290482,0.064102564,0.063291139,0.056349206,0.053693694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386337209,0.423990856,0.418992821,0.418938096,0.406976744,0.429254202,0.421014493,0.458482316,0.437711528,0.441565779,0.431944444,0.422328125,0.441331269,0.402949134,0.465476706,0.399093473,0.389614428,0.420972594,0.418079125
COD13904,Low prevalence (less than 20%),0.092121212,0.100632911,0.095238095,0.096998208,0.097222222,0.08974359,0.097222222,0.085714286,0.093349929,0.085378551,0.093387231,0.102564103,0.097906886,0.092121212,0.1,0.103896104,0.094916345,0.090909091,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471428571,0.514285714,0.5,0.5,0.553846154,0.395394737,0.571428571,0.426456876,0.458333333,0.549295775,0.416757246,0.529411765,0.47761194,0.46875,0.532258065,0.507936508,0.433333333,0.590163934,0.610169492
COD13916,Low prevalence (less than 20%),0.049382716,0.047247024,0.050632911,0.050316456,0.053262411,0.048780488,0.045464983,0.044446883,0.048780488,0.045977011,0.051397755,0.047619048,0.041381279,0.044155844,0.042261905,0.041666667,0.047905909,0.042857143,0.044446883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990242,0.329766744,0.306484893,0.366417254,0.34499068,0.295621585,0.28224754,0.281442831,0.324412938,0.368912019,0.309701493,0.293692308,0.333333333,0.303030303,0.309211049,0.318701025,0.302921274,0.319266917,0.329616402
COD13922,Low prevalence (less than 20%),0.044994944,0.03975079,0.04109589,0.041397031,0.047338936,0.038461538,0.046153846,0.047247024,0.042253521,0.043797954,0.047418631,0.044816054,0.042261905,0.041381279,0.037974684,0.037037037,0.038218111,0.041666667,0.031024531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34990242,0.35,0.390145721,0.366417254,0.352333193,0.317361111,0.355228711,0.335887097,0.329984631,0.368157375,0.334701493,0.334589041,0.355932203,0.358279221,0.310053558,0.342104044,0.354816196,0.319266917,0.370486111
COD13932,Low prevalence (less than 20%),0.072289157,0.075474255,0.070925553,0.073458011,0.073214286,0.067117117,0.075,0.074074074,0.073593074,0.068506006,0.072463768,0.086067019,0.076375933,0.077422577,0.072463768,0.069498069,0.060481664,0.062233837,0.065079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580366879,0.632172471,0.57068719,0.574,0.619042103,0.642105263,0.599350649,0.578521127,0.5528349,0.605348759,0.599297344,0.546872673,0.539968487,0.634111685,0.582738843,0.615530303,0.638738128,0.63701038,0.547151515
COD13955,Moderate prevalence (20%-49%),0.045496324,0.044117647,0.043478261,0.043478261,0.042865891,0.040570175,0.045464983,0.045464983,0.040818215,0.043478261,0.04109589,0.044446883,0.040547945,0.040818215,0.041103604,0.038461538,0.036811201,0.04,0.031498016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3252713,0.369931507,0.300075758,0.354435107,0.343952546,0.300471014,0.308333333,0.314399586,0.328656506,0.277961019,0.300138889,0.289854452,0.312039147,0.320223684,0.352009699,0.29164484,0.297187677,0.30579096,0.353206169
COD14169,Low prevalence (less than 20%),0.109756098,0.111893584,0.115942029,0.1,0.115113872,0.098251959,0.103709394,0.098591549,0.097945205,0.093593594,0.110350076,0.097222222,0.101694915,0.101470588,0.104102167,0.094987469,0.099335749,0.105263158,0.084039548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701519857,0.781609195,0.722972538,0.785714286,0.756224973,0.707317073,0.777777778,0.756918605,0.743650794,0.710203804,0.771428571,0.775190217,0.77027027,0.762640399,0.781735632,0.75780303,0.763174342,0.764705882,0.774832972
COD14143,High prevalence (50% and above),0.043624868,0.041322902,0.045715778,0.044994944,0.038467861,0.041666667,0.041698842,0.042572464,0.042857143,0.043797954,0.038961039,0.047467167,0.040833333,0.04027027,0.032108516,0.0375,0.036585366,0.03875,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693562619,0.68327106,0.712532468,0.706031904,0.635882353,0.642460317,0.67572097,0.691754202,0.662337662,0.645493349,0.718444218,0.695652174,0.741010004,0.700890805,0.781735632,0.647544038,0.69248571,0.721733247,0.579080801
COD14159,High prevalence (50% and above),0.035294118,0.035294118,0.038461538,0.040540541,0.031754032,0.031257631,0.038461538,0.04109589,0.031746032,0.039736842,0.030536131,0.029418127,0.038711289,0.029418127,0.029857398,0.031746032,0.027587519,0.029411765,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377272074,0.411039649,0.390557719,0.417910448,0.376973417,0.320869565,0.355815522,0.334920635,0.360983845,0.396825397,0.334701493,0.375,0.397738414,0.330520982,0.405063291,0.361586854,0.379549808,0.334210526,0.389989177
COD14070,Low prevalence (less than 20%),0.067041199,0.057142857,0.065789474,0.058147397,0.061538462,0.050632911,0.053001053,0.058397272,0.05952381,0.06097561,0.068493151,0.068813131,0.06,0.060732727,0.055555556,0.051956815,0.054444444,0.049691358,0.043221393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768115942,0.77999226,0.729404762,0.712171245,0.761608624,0.737010796,0.755006835,0.740740741,0.746031746,0.746522197,0.744070057,0.775,0.777777778,0.763300514,0.781609195,0.757636364,0.789652096,0.754098361,0.743229834
COD14073,Low prevalence (less than 20%),0.027619048,0.027027027,0.022363818,0.026144908,0.023529412,0.021061967,0.024096386,0.025974026,0.015038444,0.016530055,0.024540801,0.015749008,0.015268065,0.014599318,0.014599318,0.015151515,0.014925373,0.013333333,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20734248,0.22972973,0.215738025,0.202388996,0.17258106,0.187663246,0.197325985,0.220105471,0.233135876,0.215178571,0.231179775,0.222404372,0.220345214,0.243700624,0.219467861,0.208573718,0.241851677,0.205939481,0.215746753
COD14084,Low prevalence (less than 20%),0.036590808,0.038461538,0.043167702,0.037980769,0.037980769,0.037974684,0.039480519,0.04027027,0.040540541,0.03667263,0.034391013,0.031054405,0.036590808,0.033634822,0.03950104,0.034482759,0.037974684,0.038467861,0.031754032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343978736,0.340850225,0.373506494,0.355863738,0.34296627,0.359453125,0.390853659,0.334328358,0.371649899,0.329934211,0.364545455,0.388594347,0.406849564,0.358802521,0.411148649,0.36766749,0.388289716,0.3624829,0.360447761
COD14119,Low prevalence (less than 20%),0.05952381,0.050632911,0.059701493,0.056740443,0.053262411,0.056338028,0.052289815,0.049081602,0.051956815,0.044776119,0.050316456,0.051948052,0.044117647,0.045115332,0.037974684,0.041381279,0.045868347,0.044444444,0.036844485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456006584,0.481721014,0.494874309,0.461290984,0.414611614,0.459571501,0.460649351,0.51443662,0.525243526,0.444740382,0.43471704,0.442028169,0.448285914,0.465808824,0.468734781,0.402713383,0.446568627,0.457467532,0.458214286
COD14063,Low prevalence (less than 20%),0.037037037,0.030536131,0.038461538,0.039480519,0.037037037,0.03030303,0.03950104,0.038461538,0.031746032,0.03667263,0.034190532,0.034482759,0.028778468,0.031498016,0.028169014,0.031778058,0.027031963,0.027799228,0.026144908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349322344,0.349603175,0.338661425,0.334375,0.337841469,0.334539474,0.325330371,0.333881579,0.325071721,0.381740966,0.35226906,0.293608696,0.287671233,0.308823529,0.308088235,0.298511905,0.302246127,0.319945055,0.327560908
COD14093,Low prevalence (less than 20%),0.043478261,0.044786096,0.042865891,0.045643874,0.043185584,0.039473684,0.041103604,0.043797954,0.042253521,0.042253521,0.040540541,0.041698842,0.042261905,0.041381279,0.041666667,0.038461538,0.0375,0.0375,0.029877369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318957801,0.319791667,0.302704678,0.30646097,0.343836806,0.319480676,0.361698718,0.314399586,0.358058449,0.329165243,0.333783784,0.316566781,0.32575569,0.329179567,0.350833734,0.291145281,0.295625465,0.313645371,0.352840909
COD14107,Low prevalence (less than 20%),0.047247024,0.050316456,0.047247024,0.056338028,0.049081602,0.055946792,0.053001053,0.053693694,0.050632911,0.044446883,0.052177858,0.054054054,0.052631579,0.047619048,0.048128858,0.045464983,0.048192771,0.045751634,0.037974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693742145,0.682982894,0.608634822,0.625080128,0.6345,0.627984796,0.633427235,0.652856745,0.635328185,0.710660535,0.689061643,0.646673977,0.676217105,0.700625,0.711344239,0.617105263,0.644927226,0.593774452,0.546254802
COD14089,Non-endemic,0.038218111,0.030776515,0.036811201,0.039473684,0.028594771,0.031257631,0.038461538,0.037749288,0.040540541,0.03667263,0.03030303,0.028571429,0.025974026,0.026671408,0.028370221,0.027973396,0.023952955,0.027777778,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363512127,0.403563596,0.377864277,0.344068323,0.338532689,0.360730253,0.410411059,0.389343057,0.381367868,0.406669123,0.333783784,0.347931507,0.389317113,0.377188602,0.330980094,0.36766749,0.389614428,0.360664015,0.367658692
COD14081,Non-endemic,0.045454545,0.04109589,0.043167702,0.046875,0.04027027,0.044444444,0.042555332,0.040540541,0.045376565,0.042253521,0.039473684,0.038967611,0.033520599,0.034250585,0.031754032,0.037980769,0.038711289,0.03125,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343241459,0.337928477,0.349948365,0.356017381,0.370876736,0.363125,0.378675016,0.35015411,0.359481534,0.355271113,0.351713909,0.3803181,0.397288603,0.329179567,0.405193119,0.36476545,0.296247465,0.365056818,0.389989177
COD14118,Low prevalence (less than 20%),0.043478261,0.046514423,0.043478261,0.043487395,0.041397031,0.043650794,0.038461538,0.042865891,0.048780488,0.043185584,0.044446883,0.043487395,0.040818215,0.042857143,0.042857143,0.039473684,0.037737342,0.041666667,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37077621,0.411305894,0.384632684,0.397771739,0.366719485,0.371732955,0.454926595,0.445952951,0.440475153,0.480817972,0.491166126,0.404975826,0.395501066,0.38310559,0.496666667,0.364638347,0.423782131,0.341428571,0.370678617
COD14066,Low prevalence (less than 20%),0.038967611,0.038218111,0.038461538,0.041381279,0.038987342,0.040064103,0.039230769,0.03975079,0.030769231,0.039736842,0.037974684,0.036397059,0.034902597,0.032539683,0.030536131,0.030536131,0.030769231,0.036149826,0.028370221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384722222,0.335855263,0.354816196,0.346777297,0.400126582,0.3625,0.390243902,0.334375,0.358058449,0.367832027,0.365052701,0.421875,0.406600996,0.351549784,0.406085358,0.398630137,0.388059701,0.370239938,0.417910448
COD14319,Moderate prevalence (20%-49%),0.07299659,0.070954106,0.06993349,0.063291139,0.062828947,0.059033212,0.063291139,0.064583333,0.06097561,0.060531136,0.070391154,0.069385027,0.067424242,0.068055556,0.081793565,0.071247465,0.067816092,0.070954106,0.059701493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404247657,0.435083658,0.42076989,0.39263285,0.359019356,0.382533301,0.433246809,0.4397463,0.42402269,0.441565779,0.352900901,0.397393702,0.422930735,0.393552928,0.411333333,0.397934828,0.418573798,0.421146245,0.431231884
COD14296,High prevalence (50% and above),0.080770426,0.074626866,0.084745763,0.079557429,0.077422577,0.073350072,0.078947368,0.083920188,0.085731782,0.082168675,0.086853448,0.087228261,0.08452381,0.082762557,0.08452381,0.090909091,0.086003521,0.088350056,0.077524038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701298701,0.667028986,0.712121212,0.625,0.633333333,0.627118644,0.691176471,0.652173913,0.588218391,0.646532258,0.652969208,0.644736842,0.652744565,0.7,0.653125,0.666666667,0.6875,0.591549296,0.578361502
COD14304,High prevalence (50% and above),0.076923077,0.076923077,0.084039548,0.076436222,0.084507042,0.07950158,0.074537037,0.084507042,0.083264565,0.07194617,0.07968254,0.08022308,0.087977296,0.078023539,0.085714286,0.07868937,0.074078139,0.075,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660714286,0.684210526,0.568985565,0.643214286,0.698113208,0.677019141,0.652752682,0.62772943,0.559092664,0.551546987,0.613041126,0.616955645,0.707679739,0.606486043,0.622700472,0.589938187,0.630827206,0.662616525,0.547072419
COD14321,Moderate prevalence (20%-49%),0.069457843,0.061072261,0.0625,0.065835066,0.0625,0.062996032,0.061737805,0.058823529,0.069444444,0.062019231,0.068493151,0.064540306,0.057123474,0.063015219,0.065789474,0.063717532,0.058139535,0.059701493,0.048583792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693548387,0.765625,0.689655172,0.711864407,0.740740741,0.698412698,0.675324675,0.734177215,0.635135135,0.743589744,0.659280963,0.731707317,0.775,0.735632184,0.781609195,0.615384615,0.75862069,0.64556962,0.545454545
COD14301,Low prevalence (less than 20%),0.07299659,0.073170732,0.081081081,0.068965517,0.066950291,0.073170732,0.076436222,0.074074074,0.079325843,0.076923077,0.083333333,0.090271493,0.081989247,0.082762557,0.082539683,0.075757576,0.074626866,0.068968798,0.065591398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694959677,0.658536585,0.594001943,0.643214286,0.614066033,0.656256027,0.604399905,0.598207973,0.557545045,0.54212384,0.612725225,0.577860313,0.558823529,0.60537465,0.568716216,0.589938187,0.628536858,0.655182927,0.547818182
COD14315,Low prevalence (less than 20%),0.075498575,0.055050505,0.067567568,0.063291139,0.061538462,0.062996032,0.0625,0.059262511,0.054182975,0.06024971,0.060423512,0.057831661,0.055946792,0.06622807,0.0625,0.064946019,0.063391601,0.0625,0.061538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693562619,0.681630435,0.690216823,0.626498288,0.635882353,0.628900995,0.67572097,0.65291502,0.635815198,0.643835616,0.689061643,0.646009725,0.677222222,0.700890805,0.651972662,0.617361111,0.6883125,0.594885563,0.546254802
COD14322,Low prevalence (less than 20%),0.06622807,0.058497537,0.065591398,0.065591398,0.061633428,0.062996032,0.062955337,0.0625,0.0625,0.064144737,0.059532247,0.076202322,0.067491649,0.070802005,0.064583333,0.068030359,0.06779661,0.062133374,0.060889713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512434967,0.490695489,0.569623933,0.447666667,0.500641026,0.450670313,0.460649351,0.53443662,0.488768116,0.423950333,0.487652646,0.486189934,0.442979744,0.465808824,0.468734781,0.481834651,0.47118984,0.521792014,0.500543478
COD14325,Low prevalence (less than 20%),0.02312216,0.018181818,0.016954023,0.023973586,0.015504808,0.024390244,0.020525452,0.026144908,0.014084507,0.016129032,0.01680791,0.015151515,0.015151515,0.01369863,0.014084507,0.013986698,0.01379376,0.01379376,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186710145,0.192228237,0.197011612,0.193092105,0.185,0.195351944,0.178629032,0.200882353,0.200555556,0.186266234,0.200059524,0.242637363,0.208984375,0.224152711,0.211842105,0.228137814,0.203135021,0.194179104,0.194988739
COD14313,Low prevalence (less than 20%),0.032108516,0.034487315,0.035294118,0.031513648,0.025807526,0.030076888,0.028790389,0.031009615,0.03030303,0.034108527,0.03030303,0.028169014,0.028985507,0.028169014,0.029211087,0.028370221,0.026671408,0.028778468,0.025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274320257,0.292375,0.302674485,0.281454481,0.305200669,0.283869586,0.304347826,0.281541353,0.282589286,0.288125,0.283689507,0.276157298,0.306746479,0.293575758,0.281035714,0.282051282,0.276760836,0.278481013,0.319108202
COD14305,High prevalence (50% and above),0.083087028,0.099295775,0.089455272,0.08554007,0.088932806,0.086067019,0.083333333,0.104102167,0.101948052,0.089727011,0.097391599,0.096556317,0.095890411,0.092820513,0.092348928,0.082207207,0.085356969,0.085892803,0.078536184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69569508,0.648153555,0.617916667,0.571636905,0.627728557,0.605273834,0.629297821,0.655172414,0.588218391,0.642141843,0.638888889,0.630662631,0.629268293,0.643925926,0.626980634,0.620995199,0.638162879,0.654807692,0.640883117
COD14297,Low prevalence (less than 20%),0.043244507,0.044281046,0.042261905,0.040818215,0.044417077,0.037737342,0.04027027,0.041103604,0.034911961,0.04027027,0.040956108,0.039473684,0.037386443,0.04109589,0.03452381,0.037037037,0.044117647,0.041666667,0.028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459489872,0.440384249,0.425687325,0.36119462,0.396692708,0.433535109,0.416473281,0.488078541,0.429013972,0.44741464,0.342207792,0.341118421,0.447022059,0.399594595,0.361423347,0.429020979,0.398709239,0.424571341,0.42767746
COD14117,Low prevalence (less than 20%),0.052289815,0.050316456,0.054794521,0.053333333,0.059173669,0.05,0.050957481,0.052307692,0.053342817,0.061538462,0.056338028,0.058836254,0.045868347,0.058397272,0.053342817,0.052631579,0.050847458,0.050974026,0.039480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473498279,0.51686067,0.569623933,0.501833333,0.526346154,0.433882784,0.572077922,0.53443662,0.488768116,0.537612991,0.488883706,0.521333886,0.448507463,0.472110615,0.516040827,0.509970238,0.47118984,0.590708344,0.522332016
COD14311,Low prevalence (less than 20%),0.06155303,0.0625,0.063492063,0.0625,0.057983193,0.052631579,0.053371286,0.054424287,0.059701493,0.059754738,0.071486928,0.073688969,0.065789474,0.073214286,0.076995973,0.065835066,0.064838167,0.066666667,0.057580779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580560637,0.456465605,0.490530303,0.463165984,0.468007246,0.467851879,0.467982737,0.567949085,0.527546838,0.44741464,0.444520246,0.491728177,0.453059211,0.5415625,0.513620253,0.498586745,0.484602384,0.545484935,0.470280776
COD13917,Low prevalence (less than 20%),0.068493151,0.060790835,0.064946019,0.063291139,0.064113102,0.064518815,0.064113102,0.06622807,0.062133374,0.064144737,0.072376462,0.070925553,0.073170732,0.068609023,0.066666667,0.068030359,0.065789474,0.062049062,0.055250305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694117647,0.68115942,0.712121212,0.625625,0.634965753,0.63507326,0.691176471,0.652173913,0.662337662,0.643835616,0.70989323,0.644736842,0.675,0.634044118,0.666666667,0.667333333,0.653645833,0.613070362,0.578282406
COD14148,Low prevalence (less than 20%),0.042553191,0.038461538,0.039736842,0.040818215,0.0375,0.037974684,0.038711289,0.038711289,0.038967611,0.038961039,0.037974684,0.038967611,0.033615819,0.03975079,0.030536131,0.037042683,0.037737342,0.031746032,0.030117754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37896016,0.423990856,0.418918919,0.338235294,0.390625,0.428571429,0.409836066,0.436693548,0.423728814,0.389375158,0.333333333,0.333333333,0.441176471,0.391891892,0.328947368,0.367842899,0.379549808,0.368421053,0.405259295
COD13844,Low prevalence (less than 20%),0.048289934,0.045804196,0.042572464,0.041960094,0.04,0.040818215,0.045115332,0.041381279,0.043167702,0.041674706,0.041666667,0.043797954,0.04027027,0.040028465,0.040007112,0.04027027,0.040540541,0.04109589,0.035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378527206,0.425337974,0.425572311,0.459016393,0.407116196,0.455882353,0.421014493,0.441742424,0.524590164,0.390262971,0.431944444,0.44,0.447368421,0.416666667,0.465476706,0.470780051,0.419205111,0.442647059,0.420506165
COD13867,Moderate prevalence (20%-49%),0.047247024,0.043478261,0.048003072,0.052289815,0.047947172,0.046875,0.043221393,0.046966912,0.042253521,0.044776119,0.041674706,0.043487395,0.04027027,0.04485997,0.043797954,0.041666667,0.044505495,0.041960094,0.035534062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342750263,0.338518876,0.30033049,0.322972011,0.347337963,0.276611285,0.361111111,0.271462418,0.371428571,0.2875,0.333783784,0.253849765,0.324324324,0.261875,0.266391782,0.311688312,0.272960373,0.304347826,0.316767988
COD13931,Low prevalence (less than 20%),0.048787744,0.046886447,0.04757867,0.041666667,0.04109589,0.04582556,0.042261905,0.040818215,0.044656172,0.042555332,0.045454545,0.046536797,0.037042683,0.041960094,0.03452381,0.041666667,0.03950104,0.041666667,0.030330882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402985075,0.466217885,0.463261444,0.425486111,0.400126582,0.368455882,0.432835821,0.388059701,0.38028169,0.405797101,0.388865455,0.422138936,0.424595268,0.44958194,0.411148649,0.44630137,0.444444444,0.454545455,0.492261905
COD13902,High prevalence (50% and above),0.041674706,0.040540541,0.041674706,0.042865891,0.04,0.039473684,0.045135747,0.044776119,0.042253521,0.04,0.04109589,0.04109589,0.037974684,0.04027027,0.03030303,0.039473684,0.036585366,0.04,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345081967,0.335267857,0.311173071,0.352941176,0.343836806,0.31884058,0.359418403,0.319097413,0.371428571,0.342643541,0.333783784,0.316368996,0.377134263,0.320223684,0.351814624,0.361586854,0.379583684,0.334011628,0.353206169
COD13940,Low prevalence (less than 20%),0.041960094,0.044117647,0.042555332,0.042253521,0.04624432,0.039473684,0.049382716,0.049382716,0.043167702,0.046197584,0.041960094,0.051615052,0.044446883,0.045115332,0.039736842,0.039736842,0.040833333,0.041960094,0.039480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35442623,0.36518315,0.312756863,0.346127946,0.315256297,0.301642556,0.354660529,0.333333333,0.325083955,0.338431306,0.308666667,0.300955882,0.334415584,0.309662427,0.298895057,0.318701025,0.326231175,0.306469255,0.329640152
COD13907,Moderate prevalence (20%-49%),0.045804196,0.045464983,0.046164773,0.054054054,0.047338936,0.046514423,0.047247024,0.047338936,0.045115332,0.050632911,0.045115332,0.046153846,0.041103604,0.047619048,0.042555332,0.041103604,0.038711289,0.04,0.037737342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377465931,0.382283835,0.402851022,0.375,0.390985957,0.359453125,0.391105277,0.373507463,0.381087148,0.394235837,0.35381914,0.384037538,0.407052654,0.39215953,0.359330484,0.390419312,0.388080431,0.370239938,0.418079125
COD13912,Moderate prevalence (20%-49%),0.049193548,0.046514423,0.048500882,0.040818215,0.04,0.042555332,0.045804196,0.044446883,0.043650794,0.041674706,0.041960094,0.044117647,0.04,0.042857143,0.038961039,0.039473684,0.036607143,0.04,0.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693548387,0.682727996,0.689655172,0.662288136,0.698630137,0.636507937,0.675324675,0.654223996,0.635135135,0.710981048,0.688311688,0.647993421,0.675267857,0.628571429,0.666666667,0.615384615,0.652777778,0.66140329,0.546254802
